交差点番号,管理者名,交差点名,地先名,緯度,経度
6340560044,胆振総合振興局 室蘭建設管理部,伊達市網代町１,伊達市網代町,42.4672852209988 ,140.8627510070800 
6340560048,胆振総合振興局 室蘭建設管理部,,伊達市網代町８０,42.4694378640718 ,140.8653259277340 
6340560051,201233,,伊達市元町２,42.4689313664792 ,140.8665275573730 
6340560053,1040810033,末永町,伊達市末永町,42.4737429281342 ,140.8670425415040 
6340560055,201233,,伊達市元町９,42.4682982387251 ,140.8677291870120 
6340560057,201233,,伊達市元町１０,42.4675384769673 ,140.8692741394040 
6340560058,201233,,伊達市末永町,42.4780476960823 ,140.8696174621580 
6340560074,201233,,伊達市伊達市長和町,42.4856436230350 ,140.8289337158200 
6340560087,胆振総合振興局 室蘭建設管理部,,伊達市舘山下町,42.4777944826353 ,140.8438682556150 
6340560101,201233,,伊達市山下町１７８,42.4800733667714 ,140.8517646789550 
6340560110,201233,,伊達市山下町２８９,42.4772880526674 ,140.8543395996090 
6340560113,201233,,伊達市山下町１３８,42.4758953491228 ,140.8553695678710 
6340560119,201233,,伊達市山下町１６１,42.4742493867916 ,140.8569145202640 
6340560131,201233,,伊達市館山町１７４,42.4905804810315 ,140.8596611022950 
6340560136,201233,,伊達市大町２０,42.4732364653784 ,140.8615493774410 
6340560158,201233,,伊達市元町１０,42.4676651045673 ,140.8691024780270 
6340560159,201233,,伊達市末永町１６４,42.4837447277512 ,140.8694458007810 
6340560174,201233,,伊達市伊達市長和町１９９番１,42.4822255700259 ,140.8328819274900 
6340560177,201233,,伊達市長和町２４５番１４,42.4870361096117 ,140.8273887634280 
6340560179,1040810033,,伊達市長和町４６５,42.4874158732986 ,140.8392333984370 
6340560182,胆振総合振興局 室蘭建設管理部,,伊達市長和町６８番７,42.4838713225633 ,140.8347702026370 
6340560184,胆振総合振興局 室蘭建設管理部,,伊達市館山下町７４,42.4808329763734 ,140.8409500122070 
6340560186,胆振総合振興局 室蘭建設管理部,,伊達市長和町,42.4819723734854 ,140.8385467529300 
6340560187,胆振総合振興局 室蘭建設管理部,,伊達市長和町１６１番３１,42.4880488076535 ,140.8292770385740 
6340560191,1040810033,,伊達市館山下町２１４,42.4820989718838 ,140.8488464355470 
6340560195,201233,,伊達市館山町１４２,42.4851372565949 ,140.8685874938970 
6340560196,201233,,伊達市館山町１４２,42.4860233951753 ,140.8680725097660 
6340560197,201233,,伊達市長和町５６３,42.4937449286596 ,140.8428382873530 
6340570014,201233,,伊達市末永町,42.4764017903616 ,140.8739089965820 
6340570019,胆振総合振興局 室蘭建設管理部,伊達市舟岡町１,伊達市舟岡町,42.4580406769474 ,140.8780288696290 
6340570020,201233,,伊達市舟岡町５０,42.4613334107855 ,140.8782005310060 
6340570035,胆振総合振興局 室蘭建設管理部,伊達市南稀府町１,伊達市南稀府町,42.4259908039551 ,140.8989715576170 
6340570039,1040810033,,伊達市南稀府町,42.4278914512372 ,140.9049797058110 
6340570044,1040810033,,伊達市南稀府町８０,42.4238366673718 ,140.9072113037110 
6340570046,201233,,伊達市伊達市南稀府町,42.4300454484929 ,140.9113311767580 
6340570062,胆振総合振興局 室蘭建設管理部,伊達市舟岡町２,伊達市舟岡町,42.4619666089801 ,140.8715057373050 
6340570066,201233,,伊達市舟岡町１５７,42.4648792381966 ,140.8727073669430 
6340570070,201233,,伊達市舟岡町２６,42.4637395298578 ,140.8739089965820 
6340570076,201233,,伊達市舟岡町３２３,42.4622198864650 ,140.8761405944830 
6340570078,201233,,伊達市舟岡町３２３,42.4617133304707 ,140.8768272399900 
6340570091,201233,,伊達市舟岡町３３５,42.4613334107855 ,140.8799171447750 
6340570096,201233,,伊達市舟岡町３３７,42.4614600509367 ,140.8806037902830 
6340570106,201233,,伊達市弄月町５７,42.4614600509367 ,140.8812904357910 
6340570122,1040810033,,伊達市弄月町７０,42.4618399698535 ,140.8833503723150 
6340570159,201233,,伊達市南稀府町５６,42.4287784002478 ,140.8989715576170 
6340570171,1040810033,,伊達市北黄金町,42.4209221294758 ,140.9077262878420 
6340570172,201233,,伊達市北黄金町４９,42.4232030837021 ,140.9080696105960 
6340570173,201233,,伊達市北黄金町４９,42.4219358971543 ,140.9097862243650 
6340570177,201233,,伊達市北黄金町１０８,42.4257373799635 ,140.9468650817870 
6340570207,1040810033,,伊達市舟岡町２３９,42.4686781161460 ,140.8778572082520 
6340570217,201233,,伊達市北黄金町４９,42.4205419623706 ,140.9116744995120 
6340570220,201233,,伊達市舟岡町１９５,42.4662721868790 ,140.8756256103520 
6340570221,201233,,伊達市舟岡町２４,42.4641194349428 ,140.8735656738280 
6340570241,1430108200,伊達インター,伊達市松ケ枝町,42.4795669552469 ,140.8878135681150 
6340570254,胆振総合振興局 室蘭建設管理部,,伊達市末永町,42.4883019796023 ,140.8728790283200 
6340570256,201233,,伊達市末永町,42.4738695431828 ,140.8713340759280 
6340570259,201233,,伊達市伊達市南稀府町,42.4361269235490 ,140.9283256530760 
6340570261,201233,,伊達市北黄金町５３,42.4270044896768 ,140.9152793884280 
6340570262,胆振総合振興局 室蘭建設管理部,伊達市南稀府町１,伊達市南稀府町１９,42.4281448665209 ,140.8970832824710 
6340570266,201233,,伊達市伊達市南稀府町,42.4424611658942 ,140.9267807006840 
634057F001,201233,,伊達市伊達市南稀府町,42.4371404453535 ,140.9266090393070 
6340620019,201347,,長万部町字富野,42.5054317831963 ,140.3540196938200 
6340620020,渡島総合振興局 函館建設管理部,,長万部町字富野１０７,42.5114628765682 ,140.3642463684080 
6340620034,1430108200,長万部インター,長万部町字富野,42.5274047365628 ,140.3675079345700 
6340620055,渡島総合振興局 函館建設管理部,,長万部町字冨野,42.5127282521411 ,140.3441619873050 
634062F001,1430108200,,長万部町字富野,42.5291758032711 ,140.3693962097170 
6340630021,201347,,長万部町長万部５０５番地先,42.5139936020956 ,140.3774642944340 
6340630025,201347,,長万部町字長万部３６,42.5152589264315 ,140.3788375854490 
6340630026,201347,,長万部町字長万部４５２,42.5129813241815 ,140.3793525695800 
6340630030,201347,,長万部町字長万部４５１番３４地先,42.5144997349042 ,140.3803825378420 
6340630033,北海道開発局 函館開発建設部,,長万部町長万部１９６－１,42.5177894982472 ,140.3812408447270 
6340630035,北海道開発局 函館開発建設部,,長万部町字旭浜１４６,42.5212056076463 ,140.3839874267580 
6340630038,201347,,長万部町字栄原１３０,42.5228503344509 ,140.3814125061030 
6340630054,北海道開発局 函館開発建設部,,長万部町大町８－２,42.5076665961392 ,140.3754043579100 
6340630055,201347,,長万部町字長万部,42.5088055044771 ,140.3726577758790 
6340630058,北海道開発局 函館開発建設部,,長万部町長万部４５１番２９地先,42.5126017157367 ,140.3800392150880 
6340630098,201347,,長万部町字長万部３６,42.5148793318207 ,140.3795242309570 
6340640006,胆振総合振興局 室蘭建設管理部,,豊浦町礼文華,42.5800636012315 ,140.5944430726570 
6340650006,胆振総合振興局 室蘭建設管理部,,豊浦町字浜町,42.5849386995193 ,140.7075691223150 
6340650017,1040810033,旭町,豊浦町字東雲町,42.5812732823834 ,140.7171821594240 
6340650024,1040810033,,豊浦町東雲町１４５,42.5767228095893 ,140.7233619689940 
6340650025,胆振総合振興局 室蘭建設管理部,,豊浦町字東雲１２１番地,42.5839275714887 ,140.7273101806640 
6340650030,胆振総合振興局 室蘭建設管理部,豊浦町旭町,豊浦町字旭町,42.5795036935349 ,140.7144355773930 
6340650041,201645,,豊浦町字幸町８８番２０地先,42.5854442573849 ,140.7082557678220 
6340650049,201571,東雲坂本線起点,豊浦町字東雲町１２１番１１地先,42.5835483942492 ,140.7261085510250 
6340650050,201571,東雲坂本線終点,豊浦町字東雲町１９９番１,42.5850650893701 ,140.7357215881350 
6340660027,1040810033,入江,洞爺湖町入江,42.5404335530522 ,140.7715988159180 
6340660031,1040810033,,洞爺湖町入江２１,42.5300613177948 ,140.7791519165040 
6340660034,1040810033,,洞爺湖町有珠町３４０,42.5127282521411 ,140.7928848266600 
6340660038,1040810033,洞爺湖町洞爺湖温泉,洞爺湖町洞爺湖温泉,42.5784924773584 ,140.7970046997070 
6340660041,1040810033,,洞爺湖町東有珠町,42.5051211077598 ,140.8060153353770 
6340660046,胆振総合振興局 室蘭建設管理部,洞爺湖温泉,洞爺湖町洞爺湖温泉,42.5652187449434 ,140.8164024353030 
6340660047,胆振総合振興局 室蘭建設管理部,,洞爺湖町洞爺湖温泉,42.5647130230888 ,140.8164024353030 
6340660053,201584,,洞爺湖町洞爺湖温泉,42.5653451747665 ,140.8212089538580 
6340660066,胆振総合振興局 室蘭建設管理部,,洞爺湖町洞爺湖温泉,42.5648394539367 ,140.8275604248050 
6340660073,胆振総合振興局 室蘭建設管理部,,洞爺湖町荘瞥温泉,42.5573795955076 ,140.8629226684570 
6340660080,胆振総合振興局 室蘭建設管理部,高砂町,洞爺湖町高砂町,42.5487806862182 ,140.7710838317870 
6340660082,201233,,伊達市向有珠町９７,42.5128547882894 ,140.7867050170900 
6340660083,201233,,伊達市有珠町２０８,42.5182956003132 ,140.7865333557130 
6340660087,1040810033,,伊達市上長和町,42.5085524155286 ,140.8502197265620 
6340660093,201584,,洞爺湖町青葉町４－５,42.5519421876435 ,140.7650756835940 
6340660098,201584,,洞爺湖町栄町６２,42.5499188451787 ,140.7671356201170 
6340660105,201584,,洞爺湖町入江１７,42.5233563955265 ,140.7738304138180 
6340660106,201584,,洞爺湖町入江１７,42.5242419925452 ,140.7738304138180 
6340660113,201584,,洞爺湖町高砂町,42.5490336122251 ,140.7753753662110 
6340660116,201584,,洞爺湖町高砂町,42.5497923840968 ,140.7760620117190 
6340660117,201584,,洞爺湖町高砂町,42.5521951008398 ,140.7748603820800 
6340660118,201584,,洞爺湖町高砂町,42.5542183695146 ,140.7745170593260 
6340660136,201233,,伊達市有珠町２０８,42.5184221251893 ,140.7861900329590 
6340660139,201233,,伊達市有珠町９,42.5120955675570 ,140.7901382446290 
6340660141,201233,,伊達市有珠町４,42.5120955675570 ,140.7911682128910 
6340660160,201584,,洞爺湖町泉,42.5476425065044 ,140.7909965515140 
6340660178,1040810033,,壮瞥町上長和町４４０,42.5198138819173 ,140.8598327636720 
6340660179,胆振総合振興局 室蘭建設管理部,,伊達市上長和町４４０,42.5203199675872 ,140.8624076843260 
6340660183,胆振総合振興局 室蘭建設管理部,,洞爺湖町栄町１,42.5478954371232 ,140.7673072814940 
6340660185,1040810033,,洞爺湖町本町,42.5472631086547 ,140.7662773132330 
6340660186,201584,,洞爺湖町栄町７９番地１２,42.5528273793466 ,140.7678222656250 
6340660214,1040810033,,洞爺湖町清水,42.5570002568437 ,140.7508277893070 
6340660215,1040810033,,洞爺湖町洞爺湖温泉,42.5706549959633 ,140.7997512817380 
6340660234,1040810033,洞爺湖町三豊１,洞爺湖町三豊,42.5572531495425 ,140.7752037048340 
6340660235,1040810033,,洞爺湖町三豊,42.5588969271036 ,140.7774353027340 
6340660237,1430108200,虻田洞爺湖ＩＣ,洞爺湖町字三豊,42.5580118214898 ,140.7719421386720 
6340660246,胆振総合振興局 室蘭建設管理部,,洞爺湖町栄町９３,42.5534596514480 ,140.7717704772950 
6340660247,胆振総合振興局 室蘭建設管理部,,洞爺湖町三豊１２－２,42.5547241764346 ,140.7728004455570 
6340660250,201233,,伊達市有珠町１７８,42.5201934465540 ,140.7808685302730 
6340660252,胆振総合振興局 室蘭建設管理部,三豊ゲート,洞爺湖町三豊,42.5730569094488 ,140.7815551757810 
6340660261,胆振総合振興局 室蘭建設管理部,,洞爺湖町栄町７０,42.5505511467449 ,140.7691955566410 
6340660285,胆振総合振興局 室蘭建設管理部,,洞爺湖町栄町８８,42.5530802889558 ,140.7714271545410 
634066F001,201233,,伊達市大平町,42.5110832589007 ,140.8394050598150 
6340670011,胆振総合振興局 室蘭建設管理部,,壮瞥町字壮瞥滝の上,42.5625636594706 ,140.8847236633300 
6340670014,1040810033,,壮瞥町字滝之町,42.5572531495425 ,140.8876419067380 
6340670017,1040810033,,壮瞥町字滝之町,42.5590233697379 ,140.8936500549320 
6340670019,胆振総合振興局 室蘭建設管理部,壮瞥町立香,壮瞥町字立香,42.5502982268871 ,140.9099578857420 
6340670022,1040810033,,壮瞥町字久保内,42.5784924773584 ,140.9575080871580 
6340670023,胆振総合振興局 室蘭建設管理部,,壮瞥町字久保内,42.5750795016918 ,140.9602546691900 
6340670037,1040810033,壮瞥町滝之町１,壮瞥町字滝之町,42.5639544326201 ,140.9133911132810 
6340670038,胆振総合振興局 室蘭建設管理部,壮瞥町立香２,壮瞥町字立香,42.5573795955076 ,140.9200859069830 
6340670051,胆振総合振興局 室蘭建設管理部,,伊達市西関内町,42.5050090626538 ,140.8740806579590 
6340670091,胆振総合振興局 室蘭建設管理部,壮瞥町東湖畔１,壮瞥町字東湖畔,42.5715399222196 ,140.9015464782720 
6340720005,後志総合振興局 小樽建設管理部,,黒松内町字黒松内,42.6610364160434 ,140.3103314633810 
6340720008,1040810031,,黒松内町蕨岱３５５,42.6290331963068 ,140.3137779235840 
6340720013,1040810031,,黒松内町字豊幌,42.6410305916548 ,140.3637313842770 
6340720014,1040810031,,黒松内町字豊幌,42.6441874165368 ,140.3654479980470 
6340730005,後志総合振興局 小樽建設管理部,,黒松内町字赤井川,42.6599691382497 ,140.3999519348150 
6340730007,後志総合振興局 小樽建設管理部,,黒松内町字赤井川,42.6392626997557 ,140.4425239562990 
6340730010,北海道開発局 函館開発建設部,静狩峠,長万部町字静狩,42.6014935880455 ,140.4766845703120 
