小字名,市区町村名,地番,予備名,center_lng,center_lat
字クンネベツ,足寄郡陸別町,116,,143.706138,43.511873
字クンネベツ,足寄郡陸別町,117-1,,143.70352,43.512927
字クンネベツ,足寄郡陸別町,40-10,,143.704956,43.515257
字クンネベツ,足寄郡陸別町,40-32,,143.704448,43.517579
字クンネベツ,足寄郡陸別町,40-9,,143.703993,43.516727
字クンネベツ,足寄郡陸別町,40-8,,143.702341,43.517943
字クンネベツ,足寄郡陸別町,2-107,,143.70344,43.519397
字クンネベツ,足寄郡陸別町,40-36,,143.703731,43.51865
字クンネベツ,足寄郡陸別町,2-113,,143.704005,43.518507
字クンネベツ,足寄郡陸別町,道-12,,143.70012,43.524254
字クンネベツ,足寄郡陸別町,2-24,,143.706765,43.519096
字クンネベツ,足寄郡陸別町,2-112,,143.705353,43.516505
字クンネベツ,足寄郡陸別町,2-101,,143.705856,43.51578
字クンネベツ,足寄郡陸別町,40-33,,143.706212,43.51504
字クンネベツ,足寄郡陸別町,2-134,,143.705827,43.515819
字クンネベツ,足寄郡陸別町,2-39,,143.707412,43.516496
字クンネベツ,足寄郡陸別町,2-8,,143.706711,43.517174
字クンネベツ,足寄郡陸別町,2-75,,143.70851,43.520966
字クンネベツ,足寄郡陸別町,2-114,,143.704411,43.519962
字クンネベツ,足寄郡陸別町,2-115,,143.705661,43.521247
字クンネベツ,足寄郡陸別町,2-119,,143.705348,43.521385
字クンネベツ,足寄郡陸別町,2-68,,143.706125,43.5227
字クンネベツ,足寄郡陸別町,長狭物不明-13,,143.707301,43.5256
字クンネベツ,足寄郡陸別町,2-58,,143.708432,43.52416
字クンネベツ,足寄郡陸別町,2-67,,143.707555,43.523681
字クンネベツ,足寄郡陸別町,2-32,,143.70759,43.522347
字クンネベツ,足寄郡陸別町,2-25,,143.708718,43.521873
字クンネベツ,足寄郡陸別町,2-26,,143.708718,43.523478
字クンネベツ,足寄郡陸別町,1-17,,143.707749,43.524876
字クンネベツ,足寄郡陸別町,1-83,,143.70771,43.525697
字クンネベツ,足寄郡陸別町,1-16,,143.708383,43.526265
字クンネベツ,足寄郡陸別町,1-50,,143.708737,43.526262
字クンネベツ,足寄郡陸別町,1-67,,143.708781,43.526223
字クンネベツ,足寄郡陸別町,1-33,,143.70851,43.525343
字クンネベツ,足寄郡陸別町,1-81,,143.708936,43.525923
字クンネベツ,足寄郡陸別町,1-53,,143.708856,43.526151
字クンネベツ,足寄郡陸別町,1-37,,143.709158,43.526321
字クンネベツ,足寄郡陸別町,1-14,,143.708972,43.527282
字クンネベツ,足寄郡陸別町,1-74,,143.708795,43.528476
字クンネベツ,足寄郡陸別町,1-79,,143.708785,43.528653
字クンネベツ,足寄郡陸別町,1-75,,143.708719,43.52802
字クンネベツ,足寄郡陸別町,1-13,,143.707984,43.527831
字クンネベツ,足寄郡陸別町,1-23,,143.707761,43.528205
字クンネベツ,足寄郡陸別町,1-54,,143.707343,43.527436
字クンネベツ,足寄郡陸別町,1-42,,143.708107,43.526935
字クンネベツ,足寄郡陸別町,1-48,,143.707545,43.527531
字クンネベツ,足寄郡陸別町,1-73,,143.708284,43.527204
字クンネベツ,足寄郡陸別町,1-59,,143.708282,43.526658
字クンネベツ,足寄郡陸別町,1-31,,143.707336,43.526774
字クンネベツ,足寄郡陸別町,1-78,,143.706654,43.527721
字クンネベツ,足寄郡陸別町,1-9,,143.706725,43.528446
字クンネベツ,足寄郡陸別町,1-27,,143.706102,43.527669
字クンネベツ,足寄郡陸別町,1-57,,143.706409,43.527722
字クンネベツ,足寄郡陸別町,1-45,,143.705389,43.528415
字クンネベツ,足寄郡陸別町,1-65,,143.705955,43.528219
字クンネベツ,足寄郡陸別町,1-40,,143.704955,43.52871
字クンネベツ,足寄郡陸別町,1-61,,143.704772,43.528599
字クンネベツ,足寄郡陸別町,1-56,,143.704816,43.528468
字クンネベツ,足寄郡陸別町,1-11,,143.704893,43.52799
字クンネベツ,足寄郡陸別町,1-77,,143.705677,43.527292
字クンネベツ,足寄郡陸別町,1-12,,143.705956,43.52683
字クンネベツ,足寄郡陸別町,2-59,,143.707048,43.525316
字クンネベツ,足寄郡陸別町,2-60,,143.70599,43.52455
字クンネベツ,足寄郡陸別町,2-28,,143.703045,43.525161
字クンネベツ,足寄郡陸別町,1-41,,143.704728,43.528737
字クンネベツ,足寄郡陸別町,1-39,,143.705208,43.528447
字クンネベツ,足寄郡陸別町,1-62,,143.704575,43.528637
字クンネベツ,足寄郡陸別町,1-58,,143.704562,43.528523
字クンネベツ,足寄郡陸別町,1-63,,143.70427,43.528773
字クンネベツ,足寄郡陸別町,1-43,,143.704195,43.52873
字クンネベツ,足寄郡陸別町,1-55,,143.704064,43.52874
字クンネベツ,足寄郡陸別町,1-28,,143.704114,43.528288
字クンネベツ,足寄郡陸別町,1-10,,143.703624,43.528577
字クンネベツ,足寄郡陸別町,2-29,,143.703225,43.527127
字陸別,足寄郡陸別町,265,,143.701825,43.528659
字陸別,足寄郡陸別町,105,,143.701617,43.528645
字クンネベツ,足寄郡陸別町,2-30,,143.701129,43.52631
字クンネベツ,足寄郡陸別町,2-33,,143.702213,43.525783
字クンネベツ,足寄郡陸別町,40-34,,143.700764,43.522915
字クンネベツ,足寄郡陸別町,2-127,,143.701099,43.522875
字クンネベツ,足寄郡陸別町,40-41,,143.701,43.522801
字クンネベツ,足寄郡陸別町,40-35,,143.701112,43.522511
字クンネベツ,足寄郡陸別町,40-39,,143.701433,43.522151
字クンネベツ,足寄郡陸別町,2-129,,143.701787,43.521822
字クンネベツ,足寄郡陸別町,2-117,,143.701601,43.522336
字クンネベツ,足寄郡陸別町,2-116,,143.701908,43.522062
字クンネベツ,足寄郡陸別町,2-27,,143.702024,43.523052
字クンネベツ,足寄郡陸別町,2-121,,143.70501,43.521532
字クンネベツ,足寄郡陸別町,2-120,,143.703143,43.521399
字クンネベツ,足寄郡陸別町,2-118,,143.70394,43.520782
字クンネベツ,足寄郡陸別町,40-37,,143.70169,43.521753
字クンネベツ,足寄郡陸別町,2-126,,143.702592,43.520616
字クンネベツ,足寄郡陸別町,40-13,,143.700847,43.52015
字クンネベツ,足寄郡陸別町,40-26,,143.697799,43.521627
字クンネベツ,足寄郡陸別町,40-25,,143.698156,43.521293
字クンネベツ,足寄郡陸別町,40-31,,143.697984,43.522097
字クンネベツ,足寄郡陸別町,40-30,,143.698109,43.522119
字クンネベツ,足寄郡陸別町,40-2,,143.696631,43.521849
字クンネベツ,足寄郡陸別町,40-11,,143.696234,43.522819
字クンネベツ,足寄郡陸別町,40-28,,143.697159,43.523798
字クンネベツ,足寄郡陸別町,40-29,,143.698402,43.523059
字クンネベツ,足寄郡陸別町,40-12,,143.698598,43.522213
字クンネベツ,足寄郡陸別町,40-7,,143.700082,43.522216
字クンネベツ,足寄郡陸別町,40-24,,143.699781,43.522907
字クンネベツ,足寄郡陸別町,40-27,,143.70055,43.52282
字クンネベツ,足寄郡陸別町,40-6,,143.700312,43.523309
字クンネベツ,足寄郡陸別町,40-23,,143.700324,43.522975
字クンネベツ,足寄郡陸別町,40-40,,143.700256,43.52396
字クンネベツ,足寄郡陸別町,40-38,,143.700336,43.523629
字クンネベツ,足寄郡陸別町,2-130,,143.700372,43.52398
字クンネベツ,足寄郡陸別町,2-128,,143.699577,43.525184
字クンネベツ,足寄郡陸別町,40-43,,143.698574,43.526497
字クンネベツ,足寄郡陸別町,2-31,,143.699172,43.527425
字クンネベツ,足寄郡陸別町,40-44,,143.698446,43.526691
字クンネベツ,足寄郡陸別町,40-42,,143.697629,43.527891
字クンネベツ,足寄郡陸別町,2-131,,143.697959,43.527719
字陸別原野東二線,足寄郡陸別町,52-2,,143.697707,43.528081
字クンネベツ,足寄郡陸別町,40-3,,143.698258,43.525367
字クンネベツ,足寄郡陸別町,40-4,,143.694363,43.524251
字クンネベツ,足寄郡陸別町,40-1,,143.692123,43.526068
字陸別原野東二線,足寄郡陸別町,52-1,,143.694753,43.528823
字クンネベツ,足寄郡陸別町,40-20,,143.691601,43.524317
字クンネベツ,足寄郡陸別町,44-3,,143.694099,43.522028
字クンネベツ,足寄郡陸別町,44-2,,143.693759,43.523021
字クンネベツ,足寄郡陸別町,40-5,,143.694613,43.522966
字クンネベツ,足寄郡陸別町,40-19,,143.695432,43.522058
字クンネベツ,足寄郡陸別町,40-18,,143.695388,43.522158
字クンネベツ,足寄郡陸別町,40-16,,143.694355,43.522839
字クンネベツ,足寄郡陸別町,40-17,,143.693987,43.522973
字クンネベツ,足寄郡陸別町,40-15,,143.69637,43.521587
字クンネベツ,足寄郡陸別町,40-14,,143.696388,43.521673
字クンネベツ,足寄郡陸別町,44-4,,143.692911,43.521339
字陸別原野西一線,足寄郡陸別町,水-112,,143.720432,43.503352
字陸別原野西一線,足寄郡陸別町,長狭物不明-111-2,,143.695416,43.510832
字クンネベツ,足寄郡陸別町,60-1,,143.695158,43.515754
字陸別原野西一線,足寄郡陸別町,長狭物不明-87,,143.692818,43.510503
字陸別原野西一線,足寄郡陸別町,道-97-1,,143.692184,43.509916
字陸別原野西一線,足寄郡陸別町,長狭物不明-150-1,,143.692793,43.509691
字陸別原野西一線,足寄郡陸別町,31-5,,143.692652,43.509245
字陸別原野西一線,足寄郡陸別町,31-8,,143.692429,43.509264
字陸別原野西一線,足寄郡陸別町,長狭物不明-150-2,,143.692288,43.509358
字陸別原野西一線,足寄郡陸別町,道-97-2,,143.69216,43.509305
字陸別原野西一線,足寄郡陸別町,31-6,,143.692957,43.509098
字陸別原野西一線,足寄郡陸別町,31-2,,143.692763,43.508615
字陸別原野西一線,足寄郡陸別町,31-9,,143.69373,43.508471
字陸別原野西一線,足寄郡陸別町,31-4,,143.6941,43.508876
字陸別原野西一線,足寄郡陸別町,31-7,,143.694133,43.508432
字陸別原野西一線,足寄郡陸別町,27-9,,143.696201,43.506971
字陸別原野西一線,足寄郡陸別町,27-10,,143.695619,43.507294
字陸別原野西一線,足寄郡陸別町,27-2,,143.694753,43.507497
字陸別原野西一線,足寄郡陸別町,30-3,,143.694906,43.50596
字陸別原野西一線,足寄郡陸別町,32-1,,143.694217,43.506607
字陸別原野西一線,足寄郡陸別町,長狭物不明-123,,143.694115,43.506276
字陸別原野西一線,足寄郡陸別町,30-12,,143.694394,43.50567
字陸別原野西一線,足寄郡陸別町,32-2,,143.693606,43.506308
字陸別原野西一線,足寄郡陸別町,道-87,,143.691752,43.507092
字陸別原野西一線,足寄郡陸別町,31-1,,143.692681,43.507235
字陸別原野西一線,足寄郡陸別町,道-97-3,,143.692076,43.507217
字陸別原野西一線,足寄郡陸別町,長狭物不明-125,,143.692186,43.507652
字陸別原野西一線,足寄郡陸別町,長狭物不明-126,,143.691751,43.506501
字陸別原野西一線,足寄郡陸別町,32-6,,143.692127,43.506474
字陸別原野西一線,足寄郡陸別町,道-98-1,,143.692054,43.5066
字陸別原野西一線,足寄郡陸別町,32-7,,143.69237,43.505508
字陸別原野西一線,足寄郡陸別町,456,,143.692023,43.505787
字陸別原野西一線,足寄郡陸別町,道-98,,143.692,43.505176
字陸別原野西一線,足寄郡陸別町,32-3,,143.69238,43.504769
字陸別原野西一線,足寄郡陸別町,長狭物不明-124,,143.692199,43.50643
字陸別原野西一線,足寄郡陸別町,32-5,,143.693354,43.505484
字陸別原野西一線,足寄郡陸別町,32-4,,143.693171,43.504664
字陸別原野西二線,足寄郡陸別町,11-3,,143.692309,43.503958
字陸別原野西二線,足寄郡陸別町,長狭物不明-88,,143.692744,43.503983
字陸別原野西二線,足寄郡陸別町,道-85,,143.69193,43.503321
字陸別原野西二線,足寄郡陸別町,11-1,,143.692331,43.502772
字陸別原野西二線,足寄郡陸別町,11-2,,143.693474,43.502627
字陸別原野西二線,足寄郡陸別町,9-2,,143.695003,43.503006
字陸別原野西二線,足寄郡陸別町,長狭物不明-87,,143.695776,43.502583
字陸別原野西二線,足寄郡陸別町,9-1,,143.696113,43.502413
字陸別原野西一線,足寄郡陸別町,30-8,,143.695851,43.504317
字陸別原野西一線,足寄郡陸別町,30-2,,143.695289,43.504389
字陸別原野西一線,足寄郡陸別町,30-5,,143.69453,43.504463
字陸別原野西一線,足寄郡陸別町,長狭物不明-122,,143.694598,43.505628
字陸別原野西一線,足寄郡陸別町,30-13,,143.694622,43.505006
字陸別原野西一線,足寄郡陸別町,30-10,,143.695339,43.505263
字陸別原野西一線,足寄郡陸別町,30-7,,143.695381,43.504737
字陸別原野西一線,足寄郡陸別町,30-6,,143.695937,43.505005
字陸別原野西一線,足寄郡陸別町,30-9,,143.696337,43.50504
字陸別原野西一線,足寄郡陸別町,30-1,,143.696065,43.50527
字陸別原野西一線,足寄郡陸別町,30-11,,143.696329,43.504578
字陸別原野西一線,足寄郡陸別町,28-1,,143.697445,43.505551
字陸別原野西一線,足寄郡陸別町,長狭物不明-121,,143.698635,43.505336
字陸別原野西一線,足寄郡陸別町,28-6,,143.697868,43.50479
字陸別原野西一線,足寄郡陸別町,28-7,,143.697915,43.504351
字陸別原野西二線,足寄郡陸別町,7-4,,143.69861,43.504115
字陸別原野西一線,足寄郡陸別町,28-3,,143.696602,43.504263
字陸別原野西一線,足寄郡陸別町,30-4,,143.696289,43.504289
字陸別原野西二線,足寄郡陸別町,9-3,,143.696284,43.5039
字陸別原野西二線,足寄郡陸別町,道-83,,143.69495,43.501743
字陸別原野西二線,足寄郡陸別町,9-4,,143.696387,43.501778
字陸別原野西二線,足寄郡陸別町,9-5,,143.696368,43.501836
字陸別原野西二線,足寄郡陸別町,7-1,,143.696875,43.502086
字陸別原野西二線,足寄郡陸別町,7-2,,143.697555,43.503172
字陸別原野西二線,足寄郡陸別町,5-3,,143.698909,43.503668
字クンネベツ,足寄郡陸別町,7-3,,143.698717,43.501603
字陸別原野西二線,足寄郡陸別町,5-1,,143.699579,43.502436
字陸別原野西二線,足寄郡陸別町,長狭物不明-86,,143.700199,43.503972
字陸別原野西二線,足寄郡陸別町,5-4,,143.699665,43.504047
字陸別原野西二線,足寄郡陸別町,7-3,,143.698474,43.503875
字陸別原野西一線,足寄郡陸別町,26-3,,143.69929,43.504894
字陸別原野西一線,足寄郡陸別町,26-1,,143.699079,43.504955
字陸別原野西一線,足寄郡陸別町,26-6,,143.698923,43.50484
字陸別原野西一線,足寄郡陸別町,28-8,,143.698627,43.504492
字陸別原野西一線,足寄郡陸別町,28-4,,143.698751,43.504987
字陸別原野西一線,足寄郡陸別町,26-5,,143.698966,43.505843
字陸別原野西一線,足寄郡陸別町,26-11,,143.6993,43.504779
字陸別原野西一線,足寄郡陸別町,長狭物不明-120,,143.699063,43.505116
字陸別原野西一線,足寄郡陸別町,26-7,,143.699434,43.504433
字陸別原野西一線,足寄郡陸別町,26-10,,143.699811,43.504804
字陸別原野西一線,足寄郡陸別町,26-12,,143.700307,43.50465
字陸別原野西一線,足寄郡陸別町,26-9,,143.700816,43.504386
字陸別原野西一線,足寄郡陸別町,26-4,,143.699987,43.504917
字陸別原野西一線,足寄郡陸別町,26-2,,143.699541,43.505316
字陸別原野西一線,足寄郡陸別町,長狭物不明-152,,143.699742,43.506534
字陸別原野西一線,足寄郡陸別町,27-3,,143.698382,43.506731
字陸別原野西一線,足寄郡陸別町,27-5,,143.698897,43.506593
字陸別原野西一線,足寄郡陸別町,長狭物不明-151,,143.69881,43.506605
字クンネベツ,足寄郡陸別町,60-2,,143.698848,43.506694
字陸別原野西一線,足寄郡陸別町,27-6,,143.698983,43.506648
字陸別原野西一線,足寄郡陸別町,23-4,,143.699098,43.506717
字陸別原野西一線,足寄郡陸別町,28-5,,143.698798,43.505924
字陸別原野西一線,足寄郡陸別町,28-2,,143.698512,43.505803
字陸別原野西一線,足寄郡陸別町,27-7,,143.697821,43.506806
字陸別原野西一線,足寄郡陸別町,27-4,,143.69771,43.50668
字陸別原野西一線,足寄郡陸別町,27-11,,143.697302,43.506734
字陸別原野西一線,足寄郡陸別町,道-86,,143.69607,43.50671
字陸別原野西一線,足寄郡陸別町,27-8,,143.696792,43.506983
字陸別原野西一線,足寄郡陸別町,27-1,,143.695863,43.507894
字陸別原野西一線,足寄郡陸別町,23-2,,143.702656,43.507598
字陸別原野西一線,足寄郡陸別町,道-85-1,,143.700782,43.506617
字陸別原野西一線,足寄郡陸別町,22-8,,143.701305,43.506456
