小字名,市区町村名,地番,大字名,center_lng,center_lat
字西達布,富良野市,4619-6,,142.512687,43.216313
字西達布,富良野市,4619-2,,142.512489,43.216576
字西達布,富良野市,4619-9,,142.513213,43.216378
字西達布,富良野市,4623-8,,142.51355,43.216542
字西達布,富良野市,4619-1,,142.512696,43.216054
字西達布,富良野市,4619-7,,142.512291,43.215712
字西達布,富良野市,4619-10,,142.512873,43.215402
字西達布,富良野市,4619-3,,142.513415,43.214773
字西達布,富良野市,4619-4,,142.513676,43.215274
字西達布,富良野市,4619-5,,142.513835,43.215025
字西達布,富良野市,4599-4,,142.511996,43.214789
字西達布,富良野市,4623-9,,142.512121,43.215504
字西達布,富良野市,4623-1,,142.511547,43.214971
字西達布,富良野市,4599-7,,142.511585,43.215415
字西達布,富良野市,4599-5,,142.510085,43.215111
字西達布,富良野市,4599-3,,142.510287,43.214751
字西達布,富良野市,4623-5,,142.510162,43.21468
字西達布,富良野市,4539-4,,142.520074,43.216871
字西達布,富良野市,4531,,142.520189,43.214744
字西達布,富良野市,4539-6,,142.52049,43.215089
字西達布,富良野市,4539-10,,142.520106,43.215146
字西達布,富良野市,4612-5,,142.514375,43.216666
字西達布,富良野市,4612-6,,142.5151,43.216793
字西達布,富良野市,4612-7,,142.51513,43.216917
字西達布,富良野市,4546-3,,142.51799,43.216712
字西達布,富良野市,4539-7,,142.51901,43.217061
字西達布,富良野市,4539-8,,142.518757,43.217039
字西達布,富良野市,4539-5,,142.518776,43.216765
字西達布,富良野市,4546-5,,142.518412,43.217237
字西達布,富良野市,4536-4,,142.518607,43.217643
字西達布,富良野市,4536-8,,142.518304,43.218007
字西達布,富良野市,4536-6,,142.518015,43.217722
字西達布,富良野市,4536-3,,142.51794,43.217565
字西達布,富良野市,4536-7,,142.517696,43.217645
字西達布,富良野市,4536-1,,142.517849,43.218027
字西達布,富良野市,4536-9,,142.517055,43.217897
字西達布,富良野市,4546-6,,142.517868,43.217029
字西達布,富良野市,4546-4,,142.517292,43.216911
字西達布,富良野市,4514-15,,142.516419,43.217382
字西達布,富良野市,4554-8,,142.51619,43.216955
字西達布,富良野市,4554-3,,142.516167,43.216801
字西達布,富良野市,4554-4,,142.515649,43.216907
字西達布,富良野市,4614-3,,142.515646,43.217042
字西達布,富良野市,4614-2,,142.514982,43.216984
字西達布,富良野市,4514-14,,142.514926,43.217251
字西達布,富良野市,4514-6,,142.515559,43.217769
字西達布,富良野市,4512-1,,142.515489,43.217754
字西達布,富良野市,4512-2,,142.515151,43.217734
字西達布,富良野市,4512-4,,142.514763,43.217424
字西達布,富良野市,4512-3,,142.514912,43.217322
字西達布,富良野市,4514-9,,142.514751,43.218152
字西達布,富良野市,4514-4,,142.514746,43.218181
字西達布,富良野市,4514-8,,142.514686,43.218146
字西達布,富良野市,4514-10,,142.514947,43.218169
字西達布,富良野市,4570-2,,142.5161,43.217814
字西達布,富良野市,4536-5,,142.516709,43.217481
字西達布,富良野市,4570-1,,142.516683,43.217478
字西達布,富良野市,4514-5,,142.516595,43.218343
字西達布,富良野市,4514-11,,142.517049,43.218354
字西達布,富良野市,4536-10,,142.517672,43.218309
字西達布,富良野市,4536-2,,142.517853,43.21833
字西達布,富良野市,4529-5,,142.521183,43.218336
字西達布,富良野市,4614-4,,142.519177,43.217349
字西達布,富良野市,4539-3,,142.519646,43.216848
字西達布,富良野市,4539-2,,142.51911,43.21685
字西達布,富良野市,4539-9,,142.519567,43.217127
字西達布,富良野市,4473-6,,142.521263,43.217282
字西達布,富良野市,4713-7,,142.520513,43.217742
