Rosen_Code,Rosen_Name
"22211797121052","中泉新貝幹線"
"22211797121056","鎌田新貝幹線"
"22211797121057","鎌田新貝幹線"
"22211797121060","西貝塚稗原幹線"
"22211797121061","東小島鎌田線"
"22211797121062","西貝塚稗原幹線"
"22211797121064","東小島鎌田線"
"22211797121066","東小島３号線"
"22211797126001","見付１４２号線"
"22211797141001","豊浜豊浜中野幹線"
"22211797141002","豊浜豊浜中野幹線"
"22211797141003","豊浜豊浜中野幹線"
"22211797143000","西之島３２号線"
"22211797143001","高木蛭池幹線"
"22211797143002","高木蛭池幹線"
"22211797148000","玉越西島幹線"
"22211797151000","明ケ島２号線"
"22211797156000","下神増４５号線"
"22211797156001","下神増３８号線"
"22211797156002","三家１０号線"
"22211797156007","上野部下神増幹線"
"22211797156009","上野部下神増幹線"
"22211797156010","壱貫地５０号線"
"22211797156011","下神増新開幹線"
"22211797156012","社山壱貫地幹線"
"22211797156013","下神増新開幹線"
"22211797156016","社山壱貫地幹線"
"22211797156022","下神増新開幹線"
"22211797156023","下神増三家幹線"
"22211797156027","敷地壱貫地幹線"
"22211797156029","上野部下神増幹線"
"22211797156030","敷地壱貫地幹線"
"22211797156032","下野部社山幹線"
"22211797156033","敷地壱貫地幹線"
"22211797156034","下野部社山幹線"
"22211797156035","下野部３２号線"
"22211797156036","下野部社山幹線"
"22211797156038","下野部４６号線"
"22211797156039","下野部３０号線"
"22211797156041","下野部社山幹線"
"22211797156042","下野部社山幹線"
"22211797161000","匂坂中５９号線"
"22211797164000","敷地大当所線"
"22211797165000","下野部４７号線"
"22211797174000","高見丘４７号線"
"22211797174001","高見丘３３号線"
"22212700019000","臨港線"
"22212700027000","焼津駅道原線"
"22212700101000","０１０１号線（港湾道路）"
"22212700107000","栄田線"
"22212700110000","市道０１１０号線"
"22212700112000","０１１２号線"
"22212700119000","下小杉吉永線"
"22212700120000","吉永利右衛門線"
"22212700211000","０２１１号線"
"22212700223000","焼津駅道原線"
"22212700224000","焼津中央高校線"
"22212700231000","中港神田１号線"
"22212700232000","市道東益津中央線"
"22212700232001","東益津中央線"
"22212700238000","大覚寺中央線"
"22212701118000","市道１１１８号線"
"22212701321000","市道１３２１号線"
"22212701322000","市道１３２２号線"
"22212701336000","高崎東名添東線"
"22212701344000","下根方五号線"
"22212701363000","下根方野秋線"
"22212701622000","１６２２号線"
"22212706118000","石津３号線"
"22212710101000","寄子橋大島線"
"22212710102000","上小田橋線"
"22212710104000","和田学校線"
"22212710106000","保福島大島新田線"
"22212710108000","小川島田幹線"
"22212710109000","焼津駅道原線"
"22212710109001","焼津駅道原線"
"22212710110000","小川青島線"
"22212710111000","鰯ヶ島八楠線"
"22212710112000","焼津広幡線"
"22212710117000","八楠越後島線"
"22212710118000","越後島宮前線"
"22212710120000","東益津南部線"
"22212710122000","東益津学校脇線"
"22212710201000","横須賀上小田線"
"22212710202000","北新田道下二号線"
"22212710208000","志太海岸線"
"22212710215000","大住小川二号線"
"22212710217000","三ヶ名小屋敷線"
"22212710232000","東益津中央線"
"22212710232001","東益津中央線"
"22212711211000","当目吉花御見橋線"
"22212712070000","二文小路四号線"
"22212712500000","黒石小学校北線"
"22212713458000","水産加工団地三号線"
"22212720102000","１０２号線"
"22212720103000","１０３号線"
"22212720104000","１０４号線"
"22212720105000","１０５号線"
"22212720106000","１０６号線"
"22212720107000","１０７号線"
"22212720108000","１０８号線"
"22212720111000","１１１号線"
"22212720115000","１１５号線"
"22212720118000","志太中央幹線"
"22212720201000","２０１号線"
"22212720204000","２０４号線"
"22212720213000","０２１３号線"
"22212720220000","２２０号線"
"22212721095000","１０９５号線"
"22212721271000","１２７１号線"
"22212721522000","１５２２号線"
"22212721632000","１６３２号線"
"22212721636000","１６３６号線"
"22212721666000","１６６６号線"
"22212721706000","１７０６号線"
"22212721708000","１７０８号線"
"22212797101000","０１１７号線"
"22212797104000","１６２５号線"
"22212797105001","１７００号線"
"22212797105010","０２１２号線"
"22212797105011","１３１８号線"
"22212797105014","１３１８号線"
"22212797109000","１２１５号線"
"22212797111000","北新田道下二号線→０２０３号線"
"22212797111001","０２０３号線"
"22212797111002","０２０３号線"
"22212797111004","１２６９号線"
"22212797111006","０２０３号線"
"22212797113000","０１０７号線"
"22212797113001","９７１１３号複線１（路線番号は仮）"
"22212797114000","０１１６号線"
"22212797115002","祢宜島一色線"
"22212797115005","祢宜島一色線"
"22212797115013","石津祢宜島線"
"22212797115014","石津祢宜島線"
"22212797115018","石津祢宜島線"
"22212797115019","石津祢宜島線"
"22212797115022","石津祢宜島線"
"22212797115029","港小学校南線"
"22212797115032","港小学校南線"
"22212797115038","港小学校南線"
"22212797115050","港小学校南線"
"22212797115060","中川原線"
"22212797115064","焼津駅道原線"
"22212797115076","西堅小路線"
"22212797115077","焼津中学校南三号線"
"22212797115084","三ケ名不動院南線・西堅小路線"
"22212797117001","田尻北公園北新田線"
"22212797117002","田尻北公園北新田線"
"22212797118003","和田浜港橋線"
"22212797118004","松原公園南線　Ｌ字　県道焼津大井川線"
"22212797123000","１２９８号線"
"22212797132001","水産加工団地三号線"
"22212797132002","志太海岸線"
"22212797132003","水産加工団地五号線"
"22212797132010","鉄工団地中線"
"22212797134007","１４１８号線及び１２８６号線"
"22212797134008","０１１４号線"
"22212797135000","１４２７号線"
"22212797140000","９－２号線"
"22212797142000","半次郎線"
"22212797145000","三ヶ名青果市場線"
"22212797145015","焼津中央高校線"
"22212797145019","大村坂本線"
"22212797145020","大村坂本線"
"22212797145021","八楠越後島線"
"22212797145023","八楠石脇線"
"22212797145024","八楠三号線"
"22212797145025","八楠越後島線"
"22212797145028","八楠石脇線"
"22212797145029","梅田橋線"
"22212797145031","八楠四号線"
"22212797145032","大覚寺南北線"
"22212797145033","八楠新梅田橋線"
"22212797145034","梅田橋線・朝比奈梅田中一号線"
"22212797145036","八楠石脇線"
"22212797145037","八楠東名添正伝寺線及び八楠加茂公園北四号線"
"22212797145038","大覚寺中央線"
"22212797145040","笑子橋線"
"22212797145041","八楠石脇線"
"22212797146004","保福島大島新田線"
"22212797147021","中港神田二号線・中港中道三号線"
"22212797147024","中港中道三号線"
"22212797147027","焼津藤枝線"
"22212797147033","焼津藤枝線"
"22212797147034","焼津岡部線"
"22212797147035","９７１４７号複線３５（路線番号は仮）"
"22212797147040","焼津岡部線"
"22212797150001","東益津学校脇線"
"22212797150002","東益津中央線"
"22212797151000","東益津南部線"
"22212797151001","東益津南部線"
"22212797151002","方ノ上関方策牛線及び越後島宮前線"
"22212797151004","関方策牛中央線"
"22212797151005","坂本方ノ上線"
"22212797152000","当目花沢線"
"22212797152001","当目花沢線"
"22212797152002","当目花沢線"
"22212797152003","当目小浜線"
"22212797154000","汐入小川港線"
"22212797154020","汐入小川港線"
"22212797157000","志太海岸線・左口橋線"
"22212797161000","中央高校西線"
"22212797164000","関方策牛中央線"
"22212797168000","高崎谷崎石脇線"
"22212797177000","関方策牛中央線・越後島宮前線"
"22212797177001","９７１７７号複線１（路線番号は仮）"
"22212797177002","関方ラウンドアバウト（関方環状交差点）"
"22212797177004","関方ラウンドアバウト（関方環状交差点）"
"22212797177005","関方ラウンドアバウト（関方環状交差点）"
"22212797177006","関方ラウンドアバウト（関方環状交差点）"
"22212797185000","１７０１号線"
"22212797189000","大住小川二号線"
"22212797192000","小川島田幹線"
"22212797192001","小川島田幹線"
"22212797197000","大覚寺中央線"
"22213700001000","国一富部線"
"22213700013000","千浜西線"
"22213700018000","掛川駅－葛川線"
"22213700019000","掛川駅梅橋線"
"22213700026000","山麓橋－大池線"
"22213700106000","杉谷成滝線"
"22213700109000","南郷五百済線"
"22213700122000","梅橋吉岡線"
"22213700135000","千羽満水線"
"22213700136000","杉谷上張線"
"22213700222000","大渕１８０号線"
"22213700262000","板沢病院線"
"22213700263000","千羽石上線"
"22213700301000","満水逆川線"
"22213700302000","逆川本通り線"
"22213700303000","西大渕９号線"
"22213700304000","三本松線"
"22213700305000","一本松南東西線"
"22213701102000","日坂東山線"
"22213701106000","杉谷成滝線"
"22213701111000","掛川袋井南線"
"22213701112000","宮脇秋葉線"
"22213701113000","上張城西線"
"22213701113001","上張城西線"
"22213701117000","梅ヶ谷飛鳥線"
"22213701119000","原川薬師法多線"
"22213701123000","掛川袋井線"
"22213701124000","西谷田梅ヶ谷橋線"
"22213701128000","宮脇水垂線"
"22213701152000","五百済菊川線"
"22213701203000","大野西山線"
"22213701260000","鳥居細田線"
"22213701458000","仁藤町山口橋線"
"22213702106000","川久保釜田線"
"22213702108000","鷺田糸繰線"
"22213702112000","菊浜線"
"22213702216000","嶺向東大谷線"
"22213702226000","畑ヶ谷幹線"
"22213702230000","川久保・三俣線"
"22213702240000","睦浜海岸線"
"22213702244000","北村線"
"22213702250000","大坪線"
"22213703105000","大渕２号線"
"22213703106000","大渕３号線"
"22213703322000","北村線"
"22213708145000","積水北線"
"22213708184000","相良大須賀線旧道線"
"22213711315000","杉谷一丁目５号線"
"22213711366000","杉谷中央線"
"22213711435000","環境資源ギャラリー線"
"22213711454000","満水逆川１号支線"
"22213711455000","満水逆川２号支線"
"22213711480000","掛川高瀬線"
"22213712425000","平野梅橋線"
"22213712429000","風吹トンネル線"
"22213712438000","平野循環バイパス線"
"22213712495000","篠場領家線"
"22213712517000","石畑宮西橋線"
"22213712529000","バイパス上り側道沢田線"
"22213712530000","バイパス下り側道沢田北線"
"22213712531000","バイパス下り側道沢田南線"
"22213712538000","市道十九首本通り線"
"22213713280000","バイパス上り側道沢田北線"
"22213714478000","水垂西谷田線"
"22213714479000","城西西谷田線"
"22213718327000","千羽水垂線"
"22213718366000","流通団地線"
"22213723060000","清水線"
"22213723073000","一本松南北支線"
"22213723265000","海洋公園線"
"22213723322000","北村線"
"22213723323000","海洋公園北線"
"22213724159000","環境保全センター進入路線"
