Rosen,Kyori,S_Kosaten,E_Kosaten,Kiten_Kyori,Bunri,Encho,Hankei,Kudari,Nobori,Kudari_Nobori,Mawari,Kudari_J11,Nobori_J11,Kudari_J12,Nobori_J12,Kudari_J13,Nobori_J13,Kudari_J21,Nobori_J21,Kudari_J22,Nobori_J22,Kudari_J23,Nobori_J23,Kudari_J31,Nobori_J31,Kudari_J32,Nobori_J32,Kudari_J33,Nobori_J33,Kudari_J4,Nobori_J4,Chisaki_Knj
1000501039000,0,6445410004,6445410002,0.0,2,0.046,105.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,浜中町霧多布西二条一丁目
1000501039000,0,644541F001,6445410016,0.0,2,0.046,105.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,浜中町霧多布東二条二丁目
1000501039000,0,6445410013,6445410010,0.0,2,0.046,105.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,浜中町霧多布東二条一丁目
1000501039000,0,6445410021,6445410019,0.0,2,0.12800001,60.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町霧多布東三条二丁目
1000501039000,0,6445410010,6445410004,0.0,2,0.046,105.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,浜中町霧多布東二条一丁目
1000501144000,0,6443620101,6443620103,0.0,2,0.071000002,100.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,上士幌町字士幌西二線
1000501144000,0,6443620114,6443620079,0.0,2,0.071000002,100.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,上士幌町字士幌西二線
1000501144000,0,6443610027,6443620083,0.0,2,0.071000002,100.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,上士幌町字士幌
1000501144000,0,6443620083,6443620101,0.0,2,0.071000002,100.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,上士幌町字士幌西一線
1000501144000,1412,6443620079,6443620069,1.4119999,2,0.071000002,100.0,3.25,3.25,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,上士幌町字上士幌
1000501154000,20,6443540166,6443540167,0.02,2,0.161,90.0,3.25,3.25,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,1,本別町字共栄
1000501155000,88,6340230020,6340230026,0.088,2,0.094999999,160.0,3.25,3.25,0.0,0,2,2,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,八雲町東野
1000501160000,0,6542350005,6542350027,0.0,2,0.064000003,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,美瑛町忠別８１４８番１
1000501160000,1514,6542350027,6542360010,1.5140001,2,0.064000003,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,東川町国有林１１３林班
1000501160000,7215,6542440051,6542340014,7.2150002,2,0.23100001,150.0,3.25,3.25,0.0,1,2,2,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,東神楽町字志比内
1000501165000,117,6442210012,6442210020,0.117,2,0.063000001,55.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,むかわ町穂別長和
1000501167000,0,6240540077,6240540068,0.0,2,0.20299999,160.0,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,北斗市茂辺地６６９番１地先
1000501167000,340,6240540077,6240540068,0.34,2,0.338,120.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,北斗市茂辺地８１０番１地先
1000501172000,189,6442330024,6442330033,0.189,2,0.191,100.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,占冠村字シムカプ原野４８番１６地先
1000501177000,572,6240562161,6240564357,0.57200003,1,0.25,100.0,3.75,3.75,0.0,0,3,3,5,5,5,5,3,3,3,3,5,5,3,3,3,3,5,5,3,3,函館市上湯川町３００－１
1000501179000,44,6341742622,634174F002,0.044,1,0.15000001,150.0,5.0,5.0,0.0,0,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,苫小牧市高丘
1000503936000,0,6339570066,6340500048,0.0,2,0.014,60.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,せたな町字神丘１５７
1000503936000,435,6339570019,6339570066,0.435,2,0.014,60.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,せたな町北檜山区丹羽
1000503936000,1236,6339570019,6339570066,1.2359999,2,0.079000004,70.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,せたな町北檜山区丹羽
1000503936000,2306,6339570019,6339570066,2.306,2,0.17399999,160.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,せたな町北檜山区丹羽
1000503936000,3045,6339570019,6339570066,3.0450001,2,0.148,110.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,今金町字神丘
1000504001000,0,6543440021,6543440019,0.0,2,0.043000001,200.0,3.75,4.0,0.0,0,1,1,1,1,3,3,1,1,1,1,2,2,1,1,1,1,2,2,1,1,置戸町字置戸
1000504001000,0,6543440019,6543440058,0.0,2,0.0060000001,23.0,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,置戸町字置戸
1000504001000,108,6543440022,6543440021,0.108,2,0.043000001,200.0,3.75,4.0,0.0,0,1,1,1,1,3,3,1,1,1,1,2,2,1,1,1,1,2,2,1,1,置戸町北光
1000504001000,392,6543440058,6543440014,0.39199999,2,0.0060000001,23.0,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,置戸町字置戸
1000504010000,2392,6644010008,6644010064,2.392,2,0.082000002,200.0,3.0,3.0,0.0,1,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,網走市字二見ケ岡法務省敷地
1000504010000,3215,6644010008,6644010064,3.2149999,2,0.081,200.0,3.0,3.0,0.0,1,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,網走市字二見ケ岡法務省敷地
1000504026000,2126,6342430031,6342430098,2.1259999,2,0.035,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,新冠町大富
1000504033000,0,6644100014,6644100016,0.0,2,0.071000002,120.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,北見市常呂町字常呂
1000504033000,1066,6644100012,6644100014,1.066,2,0.071000002,120.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,北見市土佐７００－１
1000597101000,2212,6543440082,6543540080,2.2119999,2,0.041999999,20.5,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,北見市留辺蘂町温根湯温泉四区８０
1000597105001,176,6441570029,6441570026,0.176,2,0.018999999,10.0,3.25,3.25,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,岩見沢市栗沢町美流渡東栄町
1000597106008,1225,6443320023,6443320066,1.225,2,0.061000001,70.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,音更町字下士幌幹線
1000597109031,0,6641060010,6641060011,0.0,2,0.075000003,47.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,小平町字達布
1000597109032,2840,6641070030,6641060010,2.8399999,2,0.156,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,小平町字達布４３０－１番地先
1000597110991,6670,6641060024,6641060040,6.6700001,2,0.028000001,18.0,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,小平町字寧楽
1000597111004,220,6241510012,6241510047,0.22,2,0.024,11.0,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,函館市恵山岬町
1000597112942,3840,6641150007,6641150011,3.8399999,2,0.0099999998,40.0,2.75,2.75,0.0,0,3,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,小平町大字鬼鹿字田代４９７番地先
1000597113014,498,6544620052,6544720015,0.498,2,0.074000001,40.900002,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,網走市字山里
1000597114003,1430,6742150028,6742150006,1.4299999,2,0.059999999,25.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,枝幸町乙忠部
1000597117000,172,6542110018,6542110017,0.17200001,2,0.092,100.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,芦別市上芦別町５２１
1000597117014,1019,6741550006,6741550012,1.0190001,2,0.074000001,45.200001,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,豊富町字豊徳
1000597117021,133,6741650026,6741650045,0.133,1,0.126,93.900002,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,豊富町字瑞穂東
1000597117022,0,6741650045,6741650006,0.0,2,0.097999997,75.199997,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,豊富町字瑞穂東
1000597117023,1,6741650006,6741650034,0.001,2,0.132,85.099998,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,豊富町字瑞穂東
1000597117024,2488,6741650034,6741650010,2.4879999,2,0.19599999,153.2,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,豊富町字沼向
1000597118008,12,6445500006,6445500045,0.012,2,0.089000002,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町茶内橋北東
1000597118013,146,6445500035,6445500008,0.146,2,0.055,50.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町茶内線
1000597118016,1978,6445500010,6445500035,1.978,2,0.104,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,浜中町茶内旭三丁目
1000597121005,3650,6444540024,6444540023,3.6500001,2,0.045000002,80.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,標茶町字塘路原野
1000597121006,3290,6444540020,6444540023,3.29,2,0.093999997,80.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,標茶町字塘路
1000597121008,38,6444440028,6444440018,0.037999999,2,0.092,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,標茶町字遠野９６
1000597123000,31,6641460004,6641560020,0.030999999,2,0.045000002,20.200001,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,初山別村字有明
1000597123010,1190,6444730023,6444730004,1.1900001,2,0.037,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,標茶町字中久著呂
1000597123014,3,6444540003,6444630010,0.003,2,0.026000001,15.0,0.0,0.0,4.5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,標茶町字ウライヤ
1000597125000,250,6741610049,6741610012,0.25,2,0.090000004,45.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,利尻富士町鴛泊
1000597128000,4972,6741350002,6741460041,4.9720001,2,0.138,69.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,幌延町字下沼
1000597129012,0,6741460016,6741460019,0.0,2,0.055,28.0,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,幌延町二条南一丁目
1000597129034,2580,6544550009,6544650062,2.5799999,2,0.068999998,30.799999,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,斜里町字三井
1000597129035,1612,6544650202,6544550009,1.612,2,0.082000002,64.800003,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,斜里町字来運
1000597129115,268,6343620113,6343620048,0.26800001,2,0.25,150.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,大樹町字下大樹１８０
1000597130007,1376,6444620055,6444620048,1.376,2,0.064999998,60.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,鶴居村鶴居西九丁目
1000597132004,1157,6444630019,6444630004,1.1569999,2,0.074000001,90.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,鶴居村字下久著呂
1000597460004,2490,6441730020,6441730036,2.49,2,0.125,60.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,石狩市八幡町高岡
1000597634000,241,6442110010,6442110031,0.241,2,0.057999998,40.0,2.5,6.5,0.0,0,3,3,3,3,3,3,1,1,2,2,3,3,1,1,1,1,3,3,1,1,むかわ町穂別平丘
1000597637003,1208,6442530027,6442530014,1.2079999,2,0.103,40.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,南富良野町字下金山
1000597652004,2710,6542130092,6542130261,2.71,2,0.064999998,60.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,中富良野町字中富良野奈江
1000597653001,1780,6542140144,6542140009,1.78,2,0.093999997,100.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,上富良野町字平和
1000597656010,220,6542340004,6542340024,0.22,2,0.064999998,30.0,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,旭川市字下宇莫別朝日
1000597659000,3380,6542340007,6542340010,3.3800001,2,0.063000001,60.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,美瑛町字栄岡十線
1000597659002,347,6542340010,6542340009,0.347,2,0.133,30.0,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,美瑛町字志比内
1000597665000,196,6542460002,6542650012,0.19599999,2,0.033,10.0,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,上川町字愛山溪
1000597675000,2173,6542560014,6542560010,2.1730001,2,0.037,5.0,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,上川町字菊水
1000597743001,2597,6641570006,6641670011,2.5969999,2,0.086999997,60.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,遠別町字大成
1000597774003,5672,6543370003,6543360002,5.6719999,2,0.026000001,8.3000002,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,津別町字大谷
1000597774005,757,6543360002,6543460038,0.75700003,2,0.030999999,12.0,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,訓子府町字大谷
1000597811003,1267,6544630096,6544630013,1.267,2,0.093000002,58.599998,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,小清水町字美和
1000597853000,1412,6442670004,6442670002,1.4119999,2,0.046999998,30.0,4.0,4.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,1,新得町上幌内五線北
1000597870000,2017,6443530018,6443530078,2.017,2,0.241,160.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,本別町押帯
1000597870006,2200,6443630011,6443630006,2.2,2,0.109,50.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,上士幌町字居辺東十九線
1000597870009,733,6443540124,6443530051,0.73299998,2,0.14399999,60.0,3.25,3.25,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,本別町西勇足
1000597871004,931,6443630033,6443630015,0.93099999,2,0.071000002,33.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,本別町中矢
1000597878004,975,6443720034,6443710025,0.97500002,2,0.25099999,160.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,上士幌町字上音更西一線
1000597896000,1741,6444510024,6444520006,1.7410001,2,0.071999997,30.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,釧路市阿寒町中仁々志別三十線
1000597899000,1865,6444610016,6444610071,1.865,2,0.064000003,43.700001,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,釧路市阿寒町共和三十九線
1000597930000,1748,6545100054,6545210024,1.748,2,0.115,135.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,別海町中春別
1100660282000,227,6441320071,6441322062,0.227,2,0.119,40.0,3.5799999,3.5799999,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,札幌市南区真駒内
1100697101000,1114,6441420743,6441420954,1.114,2,0.045000002,46.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,札幌市宮の森１２６４
1100697101053,1049,6441421014,6441420990,1.049,2,0.115,30.0,3.25,3.25,0.0,0,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,札幌市宮の森四条十二丁目１２
1100697101100,2,6441424567,6441421130,0.0020000001,2,0.079000004,46.700001,3.5,3.5,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,札幌市宮の森二条十五丁目２
1100697101110,49,6441427546,6441424567,0.048999999,2,0.093000002,100.0,3.5,3.5,0.0,0,3,3,3,3,3,3,1,1,3,3,3,3,1,1,2,2,3,3,1,1,札幌市宮の森二条十五丁目７
1100697101148,0,6441426575,6441426573,0.0,2,0.068000004,52.299999,5.3000002,5.3000002,0.0,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,札幌市宮の森一条十四丁目１
1100697101202,210,6441424559,6441427539,0.20999999,2,0.097999997,23.799999,0.0,0.0,5.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,3,3,3,3,札幌市宮の森四条十二丁目７
1100697101587,123,6441421887,6441421873,0.123,2,0.0020000001,3.4000001,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市南九条西二十三丁目３
1100697102808,0,6441425046,6441424814,0.0,2,0.0080000004,5.5,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市南二十一条西十六丁目２
1100697103856,0,6441422477,6441422529,0.0,2,0.131,188.7,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,札幌市北七条西十二丁目３
1100697103869,108,6441422759,6441422743,0.108,2,0.039999999,187.3,3.0,3.0,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,札幌市北六条西八丁目８
1100697103958,0,6441422520,6441422463,0.0,1,0.0089999996,12.5,5.0,5.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市北七条西十一丁目１０
1100697103993,145,6441423405,6441423297,0.145,2,0.039999999,35.5,4.0,4.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,1,札幌市中島公園１
1100697104654,176,6441423870,6441424010,0.176,2,0.079000004,46.799999,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,札幌市北四条東七丁目３７４
1100697104774,69,6441424673,6441424678,0.068999998,2,0.0070000002,4.4000001,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市八軒一条東二丁目１
1100697105529,104,6441427931,6441423642,0.104,2,0.0020000001,2.5,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市中の島二条八丁目３
1100697105648,58,6441423587,6441427931,0.057999998,2,0.0020000001,2.5,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市中の島二条八丁目６
1100697105865,29,6441521390,6441524445,0.028999999,2,0.015,17.5,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,5,5,3,3,3,3,3,3,3,3,札幌市八軒四条西四丁目３
1100697106474,208,6441424975,6441424203,0.208,2,0.077,100.0,4.0,4.0,0.0,0,1,1,2,2,3,3,1,1,1,1,3,3,1,1,1,1,2,2,1,1,札幌市北五条東八丁目４
1100697106500,51,6441423428,6441423480,0.050999999,2,0.0099999998,6.5,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市中の島一条十丁目４
1100697107000,0,6441436252,6441430375,0.0,2,0.0060000001,5.9000001,2.5,2.5,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市平岸五条十四丁目２
1100697107406,0,6441436246,6441439934,0.0,2,0.050000001,49.0,2.6500001,2.6500001,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,札幌市平岸七条十八丁目１
1100697107505,5,6441436246,6441435707,0.0049999999,2,0.093000002,59.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,札幌市平岸七条十八丁目１
1100697107506,0,6441435757,6441436246,0.0,2,0.013,15.0,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,札幌市平岸七条十八丁目４
1100697109783,45,6441322158,6441321318,0.045000002,2,0.0040000002,6.0,0.0,0.0,3.71,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市澄川四条十一丁目２
1100697112140,93,6441331574,6441330187,0.093000002,2,0.037999999,14.9,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,札幌市澄川六条十二丁目１０
1100697113352,0,644143A381,6441436369,0.0,2,0.001,2.5,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市月寒東二条十一丁目３
1100697114000,0,6441532361,6441532360,0.0,2,0.0049999999,4.8000002,0.0,0.0,4.5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市伏古六条二丁目２
1100697114121,96,6441431276,6441431416,0.096000001,2,0.050000001,42.0,0.0,0.0,5.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,札幌市西岡四条二丁目１２
1100697115654,69,6441431392,644143E144,0.068999998,2,0.024,7.1999998,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市中央三条一丁目４
1100697115785,0,6441432434,6441439379,0.0,1,0.014,9.1999998,4.5799999,4.5799999,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市東雁来二条一丁目２
1100697116480,34,6441529578,6441529577,0.034000002,2,0.015,15.0,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,札幌市北四十八条東八丁目２
1100697117897,0,6441533221,6441533164,0.0,2,0.0020000001,2.5,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市伏古十三条三丁目１
1100697117919,60,6441433336,6441433322,0.059999999,2,0.012,6.1999998,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市南郷通十五丁目南１０
1100697120613,0,6441527789,6441527790,0.0,2,0.189,5.0,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市新川四条十五丁目６
1100697120886,0,6441433672,6441433603,0.0,2,0.045000002,33.5,0.0,0.0,4.75,0,5,5,5,5,5,5,3,3,3,3,5,5,3,3,3,3,3,3,3,3,札幌市北郷一条十一丁目１
1100697121578,34,6441432592,6441439631,0.034000002,2,0.075000003,44.0,0.0,0.0,5.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,札幌市北郷四条二丁目９
1100697121594,9,6441439631,6441439002,0.0089999996,2,0.082000002,10.0,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,札幌市北郷四条二丁目８
1100697121765,0,6441439622,6441438882,0.0,2,0.071999997,48.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,札幌市北郷二条十一丁目３
1100697122080,0,6441523086,6441523076,0.0,2,0.011,9.0,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市太平五条五丁目１
1100697122081,0,6441523076,6441526358,0.0,2,0.02,15.0,3.1700001,3.1700001,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,3,3,3,3,札幌市太平五条五丁目４
1100697122546,0,644143C012,644143C013,0.0,2,0.0099999998,7.3000002,0.0,0.0,4.5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市栄通二十一丁目１４
1100697125937,47,644143B181,644143B182,0.046999998,2,0.0040000002,4.4000001,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,札幌市厚別西五条四丁目１１
