Rosen,Kyori,S_Kosaten,E_Kosaten,Kiten_Kyori,Bunri,Encho,L_Fukuin,L_T,L_T350,L_T300,L_T175,L_T150,C_T,R_T150,R_T175,R_T300,R_T350,R_T,R_Fukuin,Seigen,Chisaki_Knj,Kouzou_Knj
"23100601485000",64,"523657C138","523657A792",0.064000003,1,0.061000001,3.3699999,4,4,4,4,4,4,4,4,4,4,4,3.3800001,3.8,"名古屋市中川区西日置町","東海道本線　他３"
"23100601485000",64,"523657C138","523657A792",0.064000003,2,0.061000001,3.3699999,4,4,4,4,4,4,4,4,4,4,4,3.3800001,3.8,"名古屋市中川区西日置町","東海道本線　他３"
"23100601488000",179,"5236670166","5236578656",0.17900001,2,0.003,7.0700002,3,3,3,3,3,3,3,3,3,3,3,7.0700002,3,"名古屋市中村区名駅４丁目","名古屋高速都心環状線"
"23100603016000",144,"5236675882","5236675932",0.14399999,3,0.032000002,5.4200001,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,4.48,5.4200001,3.2,"名古屋市中村区千原町","栄生ＢＶ①"
"23100603016000",183,"5236675882","5236675932",0.183,3,0.029999999,2.1800001,4.0999999,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,0,4.0999999,2.1800001,3.2,"名古屋市西区米田町","栄生ＢＶ②"
"23100612618000",17,"523647F131","523647F132",0.017000001,3,0.017000001,3.1600001,4.25,0,4.25,4.25,4.2399998,4.2399998,4.2399998,4.2600002,4.2600002,0,4.2600002,3.1600001,4.0999999,"名古屋市緑区大高町平地","藤塚架道橋"
"23202706575000",652,"5237210671","5237210146",0.65200001,3,0.011,3.25,4.4000001,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,4.4000001,3.25,0,"岡崎市正名町","新幹線（アンダーパス）"
"23202706590000",67,"5237311313","5237311214",0.067000002,3,0.013,1.5,4.0999999,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,0,4.0999999,1.5,4.0999999,"岡崎市矢作町字市場","名鉄本線"
"23203700112000",230,"5236762367","5236762374",0.23,1,0.02,2.8,4.0999999,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,0,4.0999999,2.8,4.3000002,"一宮市大和町宮地花池","宮地花池高架橋"
"23203700112000",230,"5236762367","5236762374",0.23,2,0.02,3.3,4.0999999,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,4.0999999,3.3,4.3000002,"一宮市大和町宮地花池","宮地花池高架橋"
"23203700165000",181,"5236750455","523675F019",0.18099999,3,0.028999999,2.54,2.78,0,0,2.7,2.6600001,2.6500001,2.6700001,2.6800001,0,0,2.7,2.54,2.5,"一宮市愛知県一宮市東加賀野井字川原","新幹線下ボックス"
"23203700165000",232,"5236750455","523675F019",0.23199999,3,0.012,2.4100001,2.7,0,0,2.6900001,2.6700001,2.6300001,2.6300001,2.6600001,0,0,2.6400001,2.4100001,2.5,"一宮市愛知県一宮市東加賀野井字川原","東名高速下ボックス"
"23203727118000",0,"523675F011","5236750157",0,3,0.046999998,3.0799999,4.0700002,0,4.0700002,4.0599999,4.0700002,4.0300002,4.0300002,4.02,4.0300002,0,4.0300002,3.0799999,3.8,"一宮市西萩原字若宮前","高速道路高架"
"23203727118000",179,"523675F011","5236750157",0.17900001,3,0.037,3.0999999,4.52,0,4.52,4.5100002,4.5100002,4.46,4.54,4.4899998,4.52,0,4.52,3.0999999,4.1999998,"一宮市西萩原字若宮前","新幹線高架"
"23207701015000",224,"5237220080","5237220200",0.22400001,3,0.039999999,2.8699999,3.53,0,0,3.5,3.49,3.49,3.46,3.48,0,0,3.5,2.8699999,3.3,"豊川市愛知県豊川市赤坂町平山","東名高速下ボックス"
"23207702025000",211,"5237220080","5237220199",0.211,3,0.048999999,2.75,4.1999998,0,0,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,0,0,4.1999998,2.75,4,"豊川市赤坂町","東名高速道路"
"23210710533000",3,"523740F064","523740F111",0.003,3,0.017999999,3.5,3,3,3,3,3,3,3,3,3,3,3,3.5,3,"刈谷市一里山町柳原","一ツ木大橋"
"23210797180000",60,"5237301881","5237301880",0.059999999,3,0.029999999,3,4.4400001,4.8200002,4.79,4.7600002,4.7600002,4.73,4.6399999,4.6700001,4.6700001,4.6700001,4.3299999,3,3.8,"刈谷市幸町一丁目","刈谷南北連絡道路地下道（名鉄"
"23210797180000",117,"5237301881","5237301880",0.117,3,0.012,3,4.29,4.29,4.29,4.29,4.29,4.23,4.23,4.23,4.1799998,4.1799998,4.1799998,3,0,"刈谷市幸町一丁目","刈谷南北連絡道路地下道（ＪＲ"
"23211701166000",159,"5237511518","5237511521",0.15899999,3,0.012,2.75,3.9000001,0,0,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,0,0,3.9000001,2.75,3.8,"豊田市日之出町１丁目","立体交差（県道則定豊田線）"
"23214700560000",287,"5237110106","5237110127",0.287,3,0.014,2.25,4.1999998,0,0,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,0,0,4.1999998,2.25,3.7,"蒲郡市三谷町","三谷ＪＲアンダーパス"
"23214720001000",425,"5237120406","5237120693",0.42500001,3,0.052000001,3.0699999,4.4899998,0,4.4899998,4.5599999,4.5700002,4.5500002,4.5599999,4.5500002,4.5599999,0,4.5599999,3.0699999,4.4000001,"蒲郡市大塚町丸山","新幹線ボックス"
"23214797132010",40,"5237121169","5237121170",0.039999999,3,0.0089999996,2,4,0,0,4,4,4,4,4,0,0,4,2,4,"蒲郡市大塚町仲野５３","東海道本線アンダーパス"
"23214797132010",170,"5237121169","5237121170",0.17,3,0.016000001,2,3.0999999,0,0,3.0999999,3.0999999,3.0999999,3.0999999,3.0999999,0,0,3.0999999,2,3.0999999,"蒲郡市大塚町仲野２－１５","東海道新幹線アンダーパス"
"23220700010000",343,"5236660835","5236661010",0.34299999,3,0.015,3.52,4.4099998,4.4099998,4.4099998,4.4099998,4.4099998,4.4200001,4.4099998,4.4099998,4.4099998,4.4099998,4.4099998,4,4.1999998,"稲沢市北島町吉屋敷９０番２","　　"
"23222701002000",0,"523647F031","5236471234",0,3,0.012,2.45,3.2,0,0,3.2,3.2,3.2,3.2,3.2,0,0,3.2,2.45,3,"東海市南柴田町イノ割","南柴田架道橋"
"23222703012000",131,"523647F036","523647F035",0.131,3,0.0089999996,1,4,0,0,0,0,4,0,0,0,0,4,1,0,"東海市名和町二番割中","柴田４号架道橋"
"23223700118000",931,"5236471426","5236472067",0.93099999,3,0.011,3.5999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,3.5999999,0,"大府市神田町一丁目、三丁目","無名鉄道橋"
"23223700120000",0,"5236470208","5236470220",0,3,0.018999999,3.2,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,3.2,0,"大府市北崎町井田","大府１号橋"
"23223700120000",60,"5236470207","5236470208",0.059999999,3,0.018999999,3.2,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,3.2,0,"大府市北崎町井田","大府１号橋"
"23223701255000",399,"5236470238","5236470222",0.39899999,3,0.032000002,3.23,4.0599999,0,4.0599999,4.04,4.04,4.0100002,4.02,4.0300002,4.0599999,0,4.0599999,3.23,3.8,"大府市共和町","道路高架"
"23225703484000",781,"5237300960","5237300317",0.78100002,3,0.011,3,4.4000001,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,4.4000001,3,4.3000002,"知立市腰前","東海道新幹線鉄道橋"
"23229703367000",80,"523647F024","523647F025",0.079999998,3,0.079999998,2.75,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.5,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,2.75,0,"豊明市栄町","ボックスカルバート（トンネル"
"23233797107024",0,"5236660528","5236660458",0,3,0.037999999,2.5,2.8,0,0,2.8,2.8,2.8,2.8,2.8,0,0,2.8,2.5,2.8,"清須市助七芳花","東海道本線高架助七芳花"
"23236700005000",10,"5237500165","5237500168",0.0099999998,3,0.034000002,2.5999999,4.3800001,0,0,4.4000001,4.3800001,4.3800001,4.4400001,4.4299998,0,0,4.48,2.5999999,0,"みよし市黒笹町","東名高速ボックス"
"23561700018000",824,"5237540096","523744F002",0.824,3,0.53600001,2.5,4,0,0,4.4000001,4.5300002,4.9000001,4.5300002,4.4000001,0,0,4,2.5,4,"設楽町大字荒尾","堤石トンネル"
"23562700177000",130,"5237550118","5237550017",0.13,3,0.22,2.25,3.8,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4,0,0,3.8,2.25,3.8,"東栄町大字振草","太和金トンネル"
"23563700019000",0,"523755F001","5237550017",0,3,0.39500001,2.25,3.8,0,0,4.0999999,4.0999999,4.0999999,4,4,0,0,3.8,2.25,3.8,"豊根村大字上黒川","太和金トンネル"
"24000400028000",4545,"5236020020","5136720051",4.5450001,3,0.023,2.0999999,2.5,0,0,3.2,3.5,4.1999998,3.5,3.2,0,0,2.5,2.0999999,2.4000001,"津市白山町佐田","跨道橋鉄道橋"
"24000400032000",0,"5136460006","5136460007",0,3,0.45500001,3,4.1999998,0,4.1999998,5.1999998,5.3000002,5.5999999,5.3000002,5.1999998,4.1999998,0,4.1999998,3,0,"伊勢市宇治館町","志摩路トンネル"
"24000400032000",287,"5136550100","5136550116",0.287,3,0.87199998,3,4.0999999,0,4.0999999,5.1999998,5.3000002,5.5999999,5.3000002,5.1999998,4.1999998,0,4.1999998,3,0,"伊勢市宇治館町","五十鈴トンネル"
"24000400035000",3509,"5035570022","5035670087",3.5090001,3,0.25799999,3.0999999,4.4000001,0,4.5,5.5,5.5999999,5.8499999,5.5999999,5.5,4.5,0,4.4000001,3.0999999,0,"紀宝町桐原","新相野谷トンネル"
"24000400053000",2340,"5136310001","5136210015",2.3399999,3,0.057999998,1.4,4,0,0,0,0,4.1999998,0,0,0,0,4,1.4,0,"大台町大杉","第二トンネル"
"24000400053000",8175,"5136310008","5136310001",8.1750002,3,0.162,1.45,4,0,0,0,0,4.3000002,0,0,0,0,4,1.45,3.7,"大台町久豆","瀬戸の堀トンネル（旧第１）"
"24000400081000",4510,"5136700105","5136610007",4.5100002,3,0.109,2.75,4.0999999,0,0,4.8499999,5,5.3000002,5,4.8499999,0,0,4.0999999,2.75,0,"名張市中知山","香落渓トンネル"
"24000500102000",866,"5136550091","5136550266",0.866,3,0.003,1.5,3.7,0,0,0,3.7,3.7,3.7,0,0,0,3.7,1.5,3.4000001,"伊勢市神久１丁目５番地","一与坊跨道橋"
"24000500106000",1270,"5236450395","5236550200",1.27,3,0.0089999996,2.75,4.0500002,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,0,4.1500001,2.75,0,"桑名市上之輪新田","近鉄"
"24000500106000",1330,"5236450395","5236550200",1.33,3,0.0099999998,2.75,4.0500002,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,0,4.1500001,2.75,0,"桑名市上之輪新田","ＪＲ"
"24000500108000",0,"5236460366","5236460372",0,3,0.029999999,2.75,4.0999999,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,0,4.0999999,2.75,4,"木曽岬町富田子","２３号下ＢＯＸ"
"24000500108001",95,"5236460561","5236460366",0.094999999,3,0.030999999,2.75,4.0999999,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,0,4.0999999,2.75,4,"木曽岬町田代","２３号下ＢＯＸ"
"24000500201000",16,"5136550244","5136550224",0.016000001,3,0.057,4.0999999,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,4.0999999,3.8,"伊勢市吹上町","近鉄跨線橋"
"24000500411000",3494,"5236030317","5236030106",3.494,3,0.050999999,2.1500001,4.0599999,0,0,4.0599999,4.0599999,4.0799999,4.0999999,4.1199999,0,0,4.1199999,2.1500001,0,"津市安東町","安濃川高架橋"
"24343700253000",8,"5236450150","5236450140",0.0080000004,3,0.012,1.9,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,1.9,0,"朝日町縄生","ＪＲ踏切"
"24561704103000",0,"5036500076","5036500051",0,3,0.55699998,2.55,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,2.55,0,"御浜町阿田和","ＪＲ紀勢本線ＢＯＸカルバート"
"24561704103000",43,"5036500050","5036500076",0.043000001,3,0.014,2.55,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,2.55,0,"御浜町阿田和","ＪＲ紀勢本線ＢＯＸカルバート"
"25000400004000",116,"5236310058","5236310034",0.116,3,0.0040000002,2.8,4,0,0,4,4,4,4,4,0,0,4,2.8,3.8,"甲賀市水口町牛飼","信楽高原鉄道"
"25000400016000",840,"5235370110","5235371086",0.83999997,3,0.030999999,2.5999999,4.1999998,0,0,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,0,0,4.1999998,2.5999999,4.1999998,"大津市神領２丁目","東海道新幹線高架下"
"25000400016000",1060,"5235370110","5235371086",1.0599999,3,0.041000001,2.5999999,4.0999999,0,0,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,0,0,4.0999999,2.5999999,4,"大津市野郷原１丁目","名神ボックス"
"25000400022000",997,"5236400122","5236400318",0.99699998,3,0.043000001,2.55,4,0,0,4,4,4,4,4,0,0,4,2.55,0,"竜王町小口","名神高速道ガード"
"25000400026000",101,"5235370181","5235370578",0.101,3,0.018999999,2.75,3.8,0,0,3.8,3.8,3.8,3.8,3.8,0,0,3.8,2.75,3.5999999,"大津市瀬田大江町","大江跨道橋"
"25000400026001",1590,"5236500091","5236510114",1.59,3,0.029999999,3,4.4000001,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,4.4000001,3,4.3000002,"近江八幡市友定町","新幹線友定跨道橋"
"25000400028000",406,"5236610023","5236610032",0.40599999,3,0.012,2,4.1999998,0,0,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,0,0,4.1999998,2,0,"愛荘町市","新幹線架道橋"
"25000400029000",390,"5235370108","5235370052",0.38999999,3,0.021,3,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3,0,"大津市瀬田３丁目","名神跨道橋"
"25000400032000",500,"5236400589","5236400639",0.5,3,0.02,3,4,4,4,4,4,4,4,4,4,4,4,3,0,"野洲市小篠原","新幹線高架"
"25000400032000",550,"5236400589","5236400639",0.55000001,3,0.050000001,3,4,4,4,4,4,4,4,4,4,4,4,3,4,"野洲市小篠原","新幹線高架"
"25000400034000",0,"5236520019","5236520206",0,3,0.139,2.5,4.3000002,0,0,4.8000002,5.0999999,5.3000002,5.0999999,4.8000002,0,0,4.3000002,2.5,0,"東近江市相谷町","相谷隧道"
"25000400040000",13700,"5336020304","5336230002",13.7,3,0.028000001,3,4.3000002,0,4.3000002,4.5,4.5,5.5,4.5,4.5,4.3000002,0,4.3000002,3,0,"米原市曲谷","スノーシェッド"
"25000400043000",268,"5235370256","5235370896",0.26800001,3,0.035999998,3,4.46,0,4.46,4.46,4.46,4.46,4.46,4.46,4.46,0,4.46,3,0,"草津市南笠町","名神跨道橋"
"25000400045000",136,"5236410531","5236410173",0.13600001,3,0.045000002,2.75,4.4000001,0,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,0,4.4000001,2.75,0,"東近江市蛇溝町","名神ボックス"
"25000400052000",740,"5236510219","5236510319",0.74000001,3,0.021,2.75,4.1999998,0,0,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,0,0,4.1999998,2.75,4.1999998,"東近江市五個荘小幡","新幹線架道橋"
"25000400055000",285,"5236400264","5236400278",0.285,3,0.032000002,2.95,4.4899998,0,0,4.4899998,4.4899998,4.4899998,4.4899998,4.4899998,0,0,4.4899998,2.95,0,"栗東市小野","名神跨道橋"
"25000500102000",522,"5235370768","523537F004",0.52200001,3,0.039999999,4.0999999,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.0999999,4.3000002,"大津市晴嵐一丁目","東海道本線ガード下"
"25000500108050",1689,"5235370013","5235370742",1.689,3,0.163,3.25,4.3800001,4.3800001,4.3800001,4.3800001,4.3800001,4.3800001,4.3800001,4.3800001,4.3800001,4.3800001,4.3800001,3.25,4.3000002,"大津市羽東町","宮川隧道"
"25000500121000",13,"5236310073","5236310072",0.013,3,0.032000002,2.45,3.5999999,0,0,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,0,0,3.5999999,2.45,3.5,"甲賀市水口町貴生川","跨道橋ＪＲ草津線"
"25000500150000",211,"5236400157","5236400153",0.211,3,0.012,3.5999999,4.3200002,4.3200002,4.3200002,4.3200002,4.3200002,4.3200002,4.3200002,4.3200002,4.3200002,4.3200002,4.3200002,3.5999999,4.0999999,"野洲市小篠原１０３７","無名架道橋"
"25000500157011",150,"5236400118","5236400328",0.15000001,3,0.02,2.5,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.5,2.7,"近江八幡市吉身","ＪＲ高架橋"
"25000500220004",0,"5236610255","5236610183",0,3,0.02,2.5,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,2.5,0,"近江八幡市上枝","新幹線高架橋"
"25000500227000",560,"5236620064","5236610134",0.56,3,0.02,2.4000001,4.5,0,0,4.5,4.5,4.4899998,4.5,4.5,0,0,4.5,2.4000001,4.4000001,"甲良町尼子","東海道新幹線高架"
"25000500243050",1462,"5336020621","5336020020",1.462,3,0.021,2.95,4.3899999,0,0,4.3800001,4.3699999,4.3499999,4.3699999,4.3800001,0,0,4.3899999,2.95,4.3000002,"長浜市布勢町","東海道新幹線高架"
"25000500247000",630,"5236720529","5236720146",0.63,3,0.044,3,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,3,4.4000001,"米原市岩脇","東海道新幹線"
"25000500265009",0,"5336120091","5336120086",0,3,1.819,2.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2.5,0,"長浜市郷野町１１４５","谷坂隧道"
"25000500273004",85,"5336020182","5336020181",0.085000001,3,0.0099999998,1.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1.5,3.5,"近江八幡市西大井町","ＪＲ高架橋"
"25000500284014",0,"5336210076","5336210079",0,3,0.1,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,0,"近江八幡市杉本","杉本隧道"
"25000500295001",5323,"5335070038","5235770014",5.323,3,0.13500001,1.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1.4,0,"近江八幡市朽木","沢隧道"
"25000500326000",248,"5236500068","5236500059",0.248,3,0.02,3,4.4499998,0,4.4499998,4.4499998,4.4499998,4.4499998,4.4499998,4.4499998,4.4499998,0,4.4499998,3,4.0999999,"近江八幡市若宮町","新幹線若宮跨道橋"
"25000500504000",440,"5236400342","5236400146",0.44,3,0.015,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,"野洲市野洲","ＪＲ琵琶湖線　橋梁"
"25000500509000",1340,"5336020080","5336020092",1.34,3,0.31999999,2.25,4,0,0,4.5,4.6999998,5.0999999,4.6999998,4.5,0,0,4,2.25,0,"米原市観音寺","観音坂隧道"
"25000500514000",1563,"5336110142","5336110191",1.563,3,0.382,2.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2.3,0,"近江八幡市賤ケ岳","賤ケ岳隧道"
"25000500543000",600,"5236620094","5236620069",0.60000002,3,0.0099999998,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,"甲良町小川原","新幹線架道橋"
"25000500551000",24,"5336030018","5336030219",0.024,3,0.024,3.0999999,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.0999999,3.9000001,"米原市柏原９２１","柏原架道橋"
"25000500553000",200,"5236610065","5236610064",0.2,3,0.0089999996,2.9000001,2.9000001,0,0,2.9000001,2.9000001,2.9000001,2.9000001,2.9000001,0,0,2.9000001,2.9000001,2.9000001,"東近江市今","東海道本線ガード"
"25000500557000",1394,"5336100027","5336100039",1.3940001,3,0.086000003,2.1300001,3.8,0,0,4.0999999,4.3000002,5,4.3000002,4.0999999,0,0,3.8,2.1300001,3.5999999,"高島市マキノ町海津","五号隧道"
"25000500559000",158,"5235370164","5235370108",0.15800001,3,0.011,4,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4.0999999,4,4,"大津市瀬田橋本町","国道１号高架"
"25201701055000",275,"5235370528","5235370018",0.27500001,3,0.026000001,3.05,4.4499998,0,4.4499998,4.4499998,4.4499998,4.4499998,4.4499998,4.4499998,4.4499998,0,4.4499998,3.05,0,"大津市石山平津町","ボックスカルバート"
"25202700055000",213,"5236720214","5236720215",0.213,3,0.035999998,3.7,4,4,4,4,4,4,4,4,4,4,4,3.7,4,"彦根市鳥居本町５２２番地７","東海道新幹線　高架"
"25203797162004",100,"5336110239","5336110230",0.1,3,0.079999998,3.5,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.5,0,"長浜市木之本町木之本","名称不明"
"25204700114000",360,"5236500061","5236500210",0.36000001,3,0.0070000002,3.5,4,4,4,4,4,4,4,4,4,4,4,3.5,4,"近江八幡市千僧供町","ＪＲ東海新幹線橋梁"
"25204797101018",537,"5236500671","5236500670",0.537,3,0.012,3,3.9000001,0,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,0,3.9000001,3,3.9000001,"近江八幡市池田本町","新幹線線路（池田本町）"
"25204797139000",2,"5236510304","5236510534",0.0020000001,3,0.011,3,3.8,0,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0,3.8,3,3.8,"近江八幡市安土町西老蘇","新幹線線路（安土町西老蘇）"
"25206797127010",0,"5235470873","5235470851",0,3,0.40400001,3.25,3.8900001,3.8900001,3.8900001,3.8900001,3.8900001,3.8900001,3.8900001,3.8900001,3.8900001,3.8900001,3.8900001,3.25,3.5,"草津市大路一丁目１４","草津駅下笠線大型カルバート"
"25207701011000",257,"5236400502","523640F010",0.257,3,0.014,3,4.3000002,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,4.3000002,3,4.3000002,"守山市立入町","ＪＲ東海道新幹線高架下"
