交差点番号,管理者名,交差点名,地先名,緯度,経度,整理番号,備考
6441650072,201210,,岩見沢市西川町９９０,43.21768705,141.7251778,,
6441650077,空知総合振興局 札幌建設管理部,,岩見沢市稔町１１７６,43.23982564,141.7322159,,
6441650079,201210,,岩見沢市西川町５９６,43.22256573,141.7347908,,
6441650080,空知総合振興局 札幌建設管理部,,岩見沢市大和一条七丁目３,43.18928285,141.7385674,,
6441650082,201210,大和６丁目交差点,岩見沢市大和三条七丁目２８,43.18690481,141.740799,,
6441650086,空知総合振興局 札幌建設管理部,,岩見沢市西川町１０３８,43.22756911,141.7438889,,
6441650102,201210,,岩見沢市北二条西十八丁目３,43.20117168,141.7444038,,
6441650108,201210,,岩見沢市上幌向町５５９,43.17363613,141.7026901,,
6441650157,201210,,岩見沢市上幌向南１条３丁目,43.18227362,141.7198563,,
6441650182,201210,,岩見沢市上幌向町２４５,43.17513839,141.7265511,,
6441650191,201210,,岩見沢市大和２条７丁目,43.1879061,141.7399406,,
6441650200,空知総合振興局 札幌建設管理部,,岩見沢市大和一条六丁目４９,43.19090988,141.7416573,,
6441650210,201210,,岩見沢市大和二条六丁目３２,43.18953317,141.7430305,,
6441650220,201210,,岩見沢市大和三条六丁目４４,43.1885319,141.7440605,,
6441650223,201210,,岩見沢市大和三条六丁目４２,43.18803126,141.7444038,,
6441650226,201210,,岩見沢市北三条西十七丁目２,43.20142195,141.7450905,,
6441650263,北海道開発局 札幌開発建設部,,岩見沢市上幌向南１条６丁目７００－９,43.17839316,141.7092133,,
6441650269,北海道開発局 札幌開発建設部,,岩見沢市上幌向南１条２丁目,43.18327499,141.7188263,,
6441650281,201210,,岩見沢市上幌向町９７５,43.20455019,141.6985703,,
6441650285,201210,,岩見沢市北村美唄達布,43.23082108,141.6903305,,
6441650306,北海道開発局 札幌開発建設部,,岩見沢市大和３条８丁目,43.18652932,141.7413139,,
6441650315,空知総合振興局 札幌建設管理部,,岩見沢市北村美唄達布,43.22006389,141.6695595,,
6441650317,空知総合振興局 札幌建設管理部,,岩見沢市北村美唄達布,43.22143992,141.6721344,,
6441650335,北海道開発局 札幌開発建設部,大和２－９,岩見沢市大和町,43.18740546,141.7344475,,
6441650354,201210,,岩見沢市北村赤川,43.23945047,141.707325,,
6441650362,201210,,岩見沢市北村中央,43.24857879,141.6815758,,
6441650367,北海道開発局 札幌開発建設部,,岩見沢市上幌向町５５９,43.17461852,141.7017176,,
6441650374,北海道開発局 札幌開発建設部,中幌向町,岩見沢市中幌向町,43.17163306,141.6959953,,
6441650416,空知総合振興局 札幌建設管理部,,新篠津村第４７線北１２,43.2248173,141.6527367,,
6441650418,201304,,新篠津村第４８線北１３,43.22594305,141.6566849,,
6441650422,201210,,岩見沢市北村中央,43.24907893,141.6807175,,
6441660015,空知総合振興局 札幌建設管理部,,岩見沢市北二条西十丁目３,43.20480044,141.7516136,,
6441660017,空知総合振興局 札幌建設管理部,,岩見沢市一条西十丁目３,43.20092141,141.7553902,,
6441660019,空知総合振興局 札幌建設管理部,,岩見沢市二条西十一丁目２,43.20029574,141.7559052,,
6441660024,空知総合振興局 札幌建設管理部,４条西１０交差点,岩見沢市４条西１０丁目,43.19891924,141.7572784,,
6441660025,空知総合振興局 札幌建設管理部,,岩見沢市２条東３丁目１,43.21305819,141.7576218,,
6441660031,空知総合振興局 札幌建設管理部,,岩見沢市１条西５丁目,43.20317378,141.760025,,
6441660033,空知総合振興局 札幌建設管理部,７条１０丁目交差点,岩見沢市６条西１０丁目,43.19591585,141.760025,,
6441660037,空知総合振興局 札幌建設管理部,元町,岩見沢市北本町東一丁目２,43.20955504,141.761055,,
6441660041,空知総合振興局 札幌建設管理部,４条西５交差点,岩見沢市４条西５丁目４,43.20129681,141.7619133,,
6441660063,NEXCO東日本 札幌管理事務所,岩見沢インター,岩見沢市美園,43.17601469,141.7653465,,
6441660069,空知総合振興局 札幌建設管理部,４条中央交差点,岩見沢市４条西１丁目,43.20354917,141.7667198,,
6441660076,空知総合振興局 札幌建設管理部,,岩見沢市４条東１丁目１,43.20455019,141.7686081,,
6441660077,201210,,岩見沢市稔町６１２,43.2404509,141.7687798,,
6441660080,空知総合振興局 札幌建設管理部,,岩見沢市７条西１丁目,43.20067115,141.7694664,,
6441660088,201210,,岩見沢市稔町６３１,43.24195152,141.771698,,
6441660096,空知総合振興局 札幌建設管理部,,岩見沢市４条東８丁目,43.20692754,141.7734146,,
6441660104,空知総合振興局 札幌建設管理部,,岩見沢市五条東十丁目１０,43.20830387,141.7761612,,
6441660105,201210,,岩見沢市六条東十丁目２１,43.20692754,141.7775345,,
6441660106,201210,,岩見沢市稔町,43.23494833,141.7783928,,
6441660108,201210,,岩見沢市稔町８１２,43.24607802,141.7794228,,
6441660119,201210,,岩見沢市日の出南１丁目１４３,43.20567632,141.7876625,,
6441660121,201210,,岩見沢市東町,43.22419187,141.7886925,,
6441660123,201210,,岩見沢市岡山町,43.23744956,141.7902374,,
6441660129,空知総合振興局 札幌建設管理部,,岩見沢市五条東十七丁目７１,43.21380884,141.7938423,,
6441660146,北海道開発局 札幌開発建設部,岡山,三笠市岡山町１０５７番１,43.2463281,141.803627,,
6441660156,201222,,三笠市岡山１１３０,43.23907531,141.8063736,,
6441660159,201222,,三笠市岡山２１４,43.2360739,141.8099785,,
6441660161,空知総合振興局 札幌建設管理部,,三笠市岡山２８０,43.23895025,141.81427,,
6441660170,空知総合振興局 札幌建設管理部,,三笠市萱野１９５番地,43.22381661,141.826458,,
6441660174,NEXCO東日本 札幌管理事務所,三笠インター,三笠市岡山,43.24357714,141.8271446,,
6441660191,201210,,岩見沢市稔町６３２,43.23920036,141.7742729,,
6441660207,201210,,岩見沢市稔町１４０,43.23032079,141.7492104,,
6441660211,空知総合振興局 札幌建設管理部,,三笠市萱野１０５,43.23019571,141.8223381,,
6441660212,201222,,三笠市大里３７,43.2373245,141.8479156,,
6441660215,空知総合振興局 札幌建設管理部,元町,岩見沢市元町２条１丁目,43.20867922,141.7624283,,
6441660254,201210,,岩見沢市三条西十七丁目１８,43.19741757,141.7502403,,
6441660257,201210,,岩見沢市三条西十六丁目１,43.19741757,141.750412,,
6441660263,201210,,岩見沢市四条西十六丁目８,43.19679186,141.7510986,,
6441660267,201210,,岩見沢市二条西十五丁目１,43.19804327,141.751442,,
6441660272,201210,,岩見沢市南町七条五丁目８,43.17538876,141.7516136,,
6441660279,201210,,岩見沢市南町七条五丁目４,43.17588951,141.7524719,,
6441660287,201210,,岩見沢市三条西十四丁目１,43.1987941,141.7531586,,
6441660292,201210,,岩見沢市南町七条四丁目８,43.17639025,141.7533302,,
6441660297,201210,,岩見沢市南町一条一丁目１,43.18640416,141.7536736,,
6441660303,201210,,岩見沢市二条西十二丁目３,43.19929465,141.7540169,,
6441660316,201210,,岩見沢市南町三条一丁目１,43.18527768,141.7547035,,
6441660317,201210,,岩見沢市南町七条四丁目４,43.17701616,141.7547035,,
6441660330,201210,,岩見沢市南町四条一丁目３,43.18390083,141.7560768,,
6441660340,201210,,岩見沢市一条西九丁目１,43.20142195,141.7564201,,
6441660349,201210,,岩見沢市南町七条三丁目４,43.1781428,141.7567635,,
6441660359,201210,,岩見沢市南町七条二丁目４,43.17839316,141.7572784,,
6441660420,201210,,岩見沢市志文町３５３,43.16937953,141.7603683,,
6441660470,201210,,岩見沢市志文町３５５－３４,43.1706315,141.7627716,,
6441660558,201210,,岩見沢市北本町東十丁目１,43.21305819,141.7663765,,
6441660570,201210,,岩見沢市北本町東七丁目２,43.21368373,141.7670631,,
6441660578,201210,,岩見沢市北本町東九丁目２,43.21430927,141.7677498,,
6441660620,201210,元町１条東９丁目,岩見沢市元町１条東９,43.21143175,141.773243,,
6441660637,201210,,岩見沢市二条東十丁目２０,43.20968016,141.7747879,,
6441660655,201210,,岩見沢市六条東十丁目１８,43.20730291,141.7770195,,
6441660658,201210,,岩見沢市東町,43.21781215,141.7773628,,
6441660669,201210,,岩見沢市六条東十一丁目５９,43.20542607,141.7789078,,
6441660717,201210,,岩見沢市東町,43.22594305,141.7849159,,
6441660733,201210,,岩見沢市東町,43.22656846,141.7862892,,
6441660737,201210,,岩見沢市五条東十六丁目５,43.21355863,141.7864609,,
6441660747,201210,,岩見沢市東町,43.22581797,141.7871475,,
6441660788,201210,,岩見沢市東町一条六丁目１０５５,43.22231555,141.7904091,,
6441660841,201210,,岩見沢市岡山町１２９,43.2366992,141.7943573,,
6441660849,201210,,岩見沢市日の出台三丁目２,43.21255775,141.7947006,,
6441660858,201210,,岩見沢市岡山町,43.23807485,141.7959023,,
6441660859,201210,,岩見沢市日の出台七丁目１,43.21030573,141.7964172,,
6441660869,201210,,岩見沢市東町一条八丁目９３２,43.22231555,141.7984772,,
6441660881,201222,,三笠市岡山,43.23407288,141.8068886,,
6441660926,201210,,岩見沢市北本町東十丁目６,43.21556032,141.7692947,,
6441660928,201210,,岩見沢市二条東十丁目１９,43.21018062,141.7742729,,
6441660934,北海道開発局 札幌開発建設部,,岩見沢市岡山町１１６,43.23782474,141.8017387,,
6441660935,空知総合振興局 札幌建設管理部,,三笠市岡山１０８１,43.24357714,141.8072319,,
6441660936,北海道開発局 札幌開発建設部,,三笠市岡山１０５９番地,43.24120121,141.8024254,,
6441661071,北海道開発局 札幌開発建設部,東町２－６,岩見沢市東町一条六丁目１０６５,43.22281591,141.7900658,,
6441661073,北海道開発局 札幌開発建設部,東町２条７丁目,岩見沢市東町２条７丁目,43.22544272,141.7917824,,
6441661080,北海道開発局 札幌開発建設部,岡山,岩見沢市岡山町１０,43.23132137,141.7993355,,
6441661085,空知総合振興局 札幌建設管理部,,三笠市岡山,43.23419794,141.8123817,,
6441661091,空知総合振興局 札幌建設管理部,岡山,三笠市岡山５４番地,43.23694932,141.8165016,,
6441661098,201210,元町１条東１丁目,岩見沢市元町１条東１,43.2066773,141.7638016,,
6441661101,空知総合振興局 札幌建設管理部,,岩見沢市志文町,43.17125748,141.7639732,,
6441661106,北海道開発局 札幌開発建設部,南町８－２,岩見沢市志文,43.17451245,141.761055,,
6441661115,北海道開発局 札幌開発建設部,１０条西１０交差点,岩見沢市９条西１１丁目６－１,43.19316262,141.7627716,,
6441661120,北海道開発局 札幌開発建設部,１０条中央,岩見沢市９条東１丁目,43.19791813,141.772213,,
6441661122,北海道開発局 札幌開発建設部,,岩見沢市日の出町８,43.20342404,141.7814827,,
6441661123,北海道開発局 札幌開発建設部,,岩見沢市５条東１５丁目３番地,43.21368373,141.7844009,,
6441661128,北海道開発局 札幌開発建設部,８条東１２,岩見沢市日の出町１３番地の１,43.20505069,141.783886,,
6441661130,北海道開発局 札幌開発建設部,６条東１４・７条東１４,岩見沢市日の出町,43.20880434,141.7854309,,
6441661133,北海道開発局 札幌開発建設部,５条東１４,岩見沢市５条東１５丁目３３番地の２,43.21043085,141.7847443,,
6441661135,北海道開発局 札幌開発建設部,５条東１５,岩見沢市４条東１５丁目１番地,43.21243264,141.7842293,,
6441661142,201210,,岩見沢市日の出町４３３番地,43.19816841,141.8082619,,
6441661145,201210,,岩見沢市八条東十丁目２,43.20417481,141.7806244,,
6441661149,北海道開発局 札幌開発建設部,,岩見沢市岡山町６８,43.23419794,141.8010521,,
6441661160,空知総合振興局 札幌建設管理部,,岩見沢市上志文町,43.17163306,141.8213081,,
6441661162,201222,,三笠市大里３３,43.23569871,141.8408775,,
6441661166,空知総合振興局 札幌建設管理部,,三笠市いちきしり７１２,43.24357714,141.8537521,,
6441661193,201222,,三笠市岡山５０６,43.24207657,141.8060303,,
6441661195,201210,,岩見沢市岡山町３３６,43.2360739,141.7953873,,
6441661322,201210,,岩見沢市北本町東九丁目２,43.21455948,141.7682648,,
6441661327,201210,,岩見沢市北本町東七丁目２,43.21330841,141.7667198,,
6441661342,201210,,岩見沢市北二条西十二丁目４,43.20429993,141.7505836,,
6441661366,201210,,岩見沢市十条西二十一丁目１,43.1879061,141.7523003,,
6441661406,北海道開発局 札幌開発建設部,,岩見沢市九条西二十一丁目１,43.18865706,141.7517853,,
6441661409,201210,,岩見沢市二条西十三丁目１,43.19904438,141.7535019,,
6441661411,201210,,岩見沢市二条西十五丁目１,43.19829355,141.7519569,,
6441661413,201210,,岩見沢市三条西十四丁目１,43.19854382,141.7524719,,
6441661416,201210,,岩見沢市二条西十二丁目１,43.19954493,141.7545319,,
644166F001,201210,２条東１０丁目,岩見沢市２条東１０丁目,43.20930481,141.7741013,,
644166F002,201210,,岩見沢市東町,43.22681863,141.7783928,,
644166F003,201210,,岩見沢市東町,43.22944527,141.7837143,,
644166F004,NEXCO東日本 札幌管理事務所,,岩見沢市美園,43.17826798,141.7622566,,
6441670191,空知総合振興局 札幌建設管理部,,三笠市西桂沢,43.24901051,141.9859701,,
6441670229,空知総合振興局 札幌建設管理部,,三笠市桂沢,43.24407732,141.9952011,,
644167F001,201222,西桂沢,三笠市西桂沢,43.24782857,141.9852448,,
6441730007,北海道開発局 札幌開発建設部,,石狩市厚田区虹が原,43.2593103,141.3854917,,
644174F002,空知総合振興局 札幌建設管理部,,当別町字青山,43.31193909,141.5583229,,
644174F003,201303,,当別町字青山,43.31331304,141.5598679,,
6441750021,北海道開発局 札幌開発建設部,,月形町字知来乙,43.32892393,141.6556549,,
6441750026,201210,,岩見沢市北村中央,43.25380375,141.6732153,,
